order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
SU802G,1,4,2,2022/12/1 10:50,2022/12/1 10:50,22588,2022/12/1 11:13,2022/12/1 11:43,2022/12/1 10:55,2022/12/1 11:02,2022/12/1 11:06,0
IF153H,1,4,2,2022/12/1 10:50,2022/12/1 10:50,69416,2022/12/1 11:13,2022/12/1 11:43,2022/12/1 10:50,2022/12/1 11:00,2022/12/1 11:07,0
BF356T,1,6,2,,2022/12/1 10:50,0,2022/12/1 11:30,2022/12/1 12:00,,,,0
CU154Q,1,4,2,2022/12/1 10:50,2022/12/1 10:50,39704,2022/12/1 11:13,2022/12/1 11:43,2022/12/1 10:54,2022/12/1 11:05,2022/12/1 11:17,0
YV401Y,1,4,2,2022/12/1 10:54,2022/12/1 10:50,67283,2022/12/1 11:23,2022/12/1 11:53,2022/12/1 10:57,2022/12/1 11:18,2022/12/1 11:36,0
BI924A,1,4,2,2022/12/1 11:03,2022/12/1 10:50,29731,2022/12/1 11:33,2022/12/1 12:03,2022/12/1 11:05,2022/12/1 11:12,2022/12/1 11:22,0
US529U,1,4,2,2022/12/1 10:50,2022/12/1 10:50,10650,2022/12/1 11:38,2022/12/1 12:08,2022/12/1 11:05,2022/12/1 11:16,2022/12/1 11:32,0
XL750U,1,4,2,2022/12/1 10:53,2022/12/1 10:51,18918,2022/12/1 11:22,2022/12/1 11:52,2022/12/1 10:58,2022/12/1 11:19,2022/12/1 11:37,0
VF651S,1,4,1,2022/12/1 10:52,2022/12/1 10:51,,,,,,,0
JN950A,1,4,2,2022/12/1 10:51,2022/12/1 10:51,70204,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 10:58,2022/12/1 11:07,2022/12/1 11:23,0
MH615R,1,4,2,2022/12/1 10:51,2022/12/1 10:51,59411,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 11:09,2022/12/1 11:21,2022/12/1 11:33,0
OJ653K,1,6,2,,2022/12/1 10:51,0,2022/12/1 11:24,2022/12/1 11:54,,,,0
FB592T,1,4,2,2022/12/1 11:04,2022/12/1 10:51,57883,2022/12/1 11:44,2022/12/1 12:14,2022/12/1 11:06,2022/12/1 11:28,2022/12/1 11:48,0
IS382I,1,91,2,2022/12/1 10:51,2022/12/1 10:51,0,2022/12/1 11:19,2022/12/1 11:49,,,,1
NT820H,1,4,2,2022/12/1 10:52,2022/12/1 10:51,20369,2022/12/1 11:23,2022/12/1 11:53,2022/12/1 11:00,2022/12/1 11:14,2022/12/1 11:33,0
MB382J,1,4,2,2022/12/1 10:52,2022/12/1 10:52,13406,2022/12/1 11:30,2022/12/1 12:00,2022/12/1 11:01,2022/12/1 11:04,2022/12/1 11:23,0
WJ809M,1,4,2,2022/12/1 10:52,2022/12/1 10:52,19123,2022/12/1 11:30,2022/12/1 12:00,2022/12/1 11:11,2022/12/1 11:22,2022/12/1 11:32,0
IO954Y,1,4,2,2022/12/1 10:52,2022/12/1 10:52,12403,2022/12/1 11:20,2022/12/1 11:50,2022/12/1 10:55,2022/12/1 11:05,2022/12/1 11:19,0
TD825M,1,4,2,2022/12/1 10:52,2022/12/1 10:52,32350,2022/12/1 11:30,2022/12/1 12:00,2022/12/1 10:56,2022/12/1 10:59,2022/12/1 11:22,0
BH408T,1,4,2,2022/12/1 10:54,2022/12/1 10:52,39603,2022/12/1 11:43,2022/12/1 12:13,2022/12/1 10:54,2022/12/1 11:12,2022/12/1 11:36,1
ML376K,1,91,2,2022/12/1 10:53,2022/12/1 10:52,0,2022/12/1 11:40,2022/12/1 12:10,,,,1
EC402L,2,4,1,2022/12/1 10:53,2022/12/1 10:52,,,,,,,0
CN159H,1,4,2,2022/12/1 10:53,2022/12/1 10:53,41527,2022/12/1 11:31,2022/12/1 12:01,2022/12/1 11:06,2022/12/1 11:10,2022/12/1 11:19,0
VS301W,1,4,2,2022/12/1 10:53,2022/12/1 10:53,42130,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:08,2022/12/1 11:16,2022/12/1 11:32,0
QZ062M,1,4,2,2022/12/1 10:53,2022/12/1 10:53,37377,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:03,2022/12/1 11:21,2022/12/1 11:38,0
SW043I,1,4,2,2022/12/1 10:54,2022/12/1 10:53,43279,2022/12/1 11:16,2022/12/1 11:46,2022/12/1 11:02,2022/12/1 11:25,2022/12/1 11:31,0
HO861D,1,4,2,2022/12/1 10:53,2022/12/1 10:53,67136,2022/12/1 11:26,2022/12/1 11:56,2022/12/1 11:11,2022/12/1 11:19,2022/12/1 11:23,0
FI907C,1,4,2,2022/12/1 10:56,2022/12/1 10:54,41186,2022/12/1 11:17,2022/12/1 11:47,2022/12/1 11:00,2022/12/1 11:12,2022/12/1 11:17,1
OQ029S,1,4,2,2022/12/1 10:54,2022/12/1 10:54,11485,2022/12/1 11:32,2022/12/1 12:02,2022/12/1 10:57,2022/12/1 11:08,2022/12/1 11:24,0
DL031Q,1,4,2,2022/12/1 10:54,2022/12/1 10:54,32719,2022/12/1 11:27,2022/12/1 11:57,2022/12/1 11:08,2022/12/1 11:15,2022/12/1 11:21,0
EL917J,1,4,2,2022/12/1 10:56,2022/12/1 10:54,30036,2022/12/1 11:28,2022/12/1 11:58,2022/12/1 10:57,2022/12/1 11:09,2022/12/1 11:42,0
JA542A,1,4,2,2022/12/1 10:55,2022/12/1 10:54,76290,2022/12/1 11:17,2022/12/1 11:47,2022/12/1 10:55,2022/12/1 11:30,2022/12/1 11:41,1
AP965R,1,4,2,2022/12/1 10:55,2022/12/1 10:54,3311,2022/12/1 11:17,2022/12/1 11:47,2022/12/1 11:04,2022/12/1 11:10,2022/12/1 11:22,0
SY921K,1,4,2,2022/12/1 10:55,2022/12/1 10:54,46503,2022/12/1 11:17,2022/12/1 11:47,2022/12/1 10:58,2022/12/1 11:10,2022/12/1 11:16,0
QK281T,1,4,2,2022/12/1 10:55,2022/12/1 10:54,25386,2022/12/1 11:27,2022/12/1 11:57,2022/12/1 11:00,2022/12/1 11:08,2022/12/1 11:19,0
VY018T,1,4,2,2022/12/1 10:55,2022/12/1 10:55,42681,2022/12/1 11:28,2022/12/1 11:58,2022/12/1 10:59,2022/12/1 11:06,2022/12/1 11:19,0
QY340V,1,4,2,2022/12/1 11:03,2022/12/1 10:55,33610,2022/12/1 11:53,2022/12/1 12:23,2022/12/1 11:05,2022/12/1 11:13,2022/12/1 11:29,0
VR752V,1,4,2,2022/12/1 10:55,2022/12/1 10:55,62697,2022/12/1 11:23,2022/12/1 11:53,2022/12/1 11:03,2022/12/1 11:08,2022/12/1 11:15,0
FD913D,1,4,2,2022/12/1 10:55,2022/12/1 10:55,36001,2022/12/1 11:33,2022/12/1 12:03,2022/12/1 11:21,2022/12/1 11:28,2022/12/1 11:44,0
PT807G,1,4,2,2022/12/1 10:55,2022/12/1 10:55,54031,2022/12/1 11:28,2022/12/1 11:58,2022/12/1 11:06,2022/12/1 11:18,2022/12/1 11:31,0
MF760P,1,91,2,2022/12/1 10:56,2022/12/1 10:55,0,2022/12/1 11:23,2022/12/1 11:53,,,,1
QW461G,1,4,2,2022/12/1 10:57,2022/12/1 10:56,21090,2022/12/1 11:19,2022/12/1 11:49,2022/12/1 10:59,2022/12/1 11:07,2022/12/1 11:16,0
OV249Q,1,4,2,2022/12/1 10:56,2022/12/1 10:56,11120,2022/12/1 11:34,2022/12/1 12:04,2022/12/1 11:01,2022/12/1 11:08,2022/12/1 11:31,0
OK174S,2,4,1,2022/12/1 10:57,2022/12/1 10:56,,,,,,,0
GN729X,1,4,2,2022/12/1 10:56,2022/12/1 10:56,24265,2022/12/1 11:26,2022/12/1 11:56,2022/12/1 11:02,2022/12/1 11:17,2022/12/1 11:27,0
YX052X,1,4,2,2022/12/1 11:04,2022/12/1 10:56,32236,2022/12/1 11:39,2022/12/1 12:09,2022/12/1 11:06,2022/12/1 11:17,2022/12/1 11:23,0
QW479V,1,4,2,2022/12/1 10:57,2022/12/1 10:56,40628,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 11:06,2022/12/1 11:16,2022/12/1 11:29,0
HL374S,1,4,2,2022/12/1 10:56,2022/12/1 10:56,34349,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 11:02,2022/12/1 11:04,2022/12/1 11:18,0
VS046A,1,4,2,2022/12/1 10:57,2022/12/1 10:56,5625,2022/12/1 11:24,2022/12/1 11:54,2022/12/1 11:00,2022/12/1 11:10,2022/12/1 11:21,0
AH582O,1,4,2,2022/12/1 10:58,2022/12/1 10:57,21090,2022/12/1 11:20,2022/12/1 11:50,2022/12/1 11:17,2022/12/1 11:27,2022/12/1 11:30,0
AZ453D,1,4,2,2022/12/1 10:57,2022/12/1 10:57,33543,2022/12/1 12:00,2022/12/1 12:30,2022/12/1 11:12,2022/12/1 11:19,2022/12/1 11:44,0
EC109V,1,4,2,2022/12/1 10:59,2022/12/1 10:57,51873,2022/12/1 11:20,2022/12/1 11:50,2022/12/1 11:02,2022/12/1 11:14,2022/12/1 11:27,0
OZ512D,1,4,2,2022/12/1 11:13,2022/12/1 10:57,40141,2022/12/1 11:40,2022/12/1 12:10,2022/12/1 11:14,2022/12/1 11:23,2022/12/1 11:40,0
YD489E,1,4,2,2022/12/1 11:01,2022/12/1 10:57,22148,2022/12/1 11:20,2022/12/1 11:50,2022/12/1 11:21,2022/12/1 11:26,2022/12/1 11:32,0
LI652B,1,4,2,2022/12/1 11:00,2022/12/1 10:57,21611,2022/12/1 11:35,2022/12/1 12:05,2022/12/1 11:04,2022/12/1 11:13,2022/12/1 11:30,0
RF917G,1,4,2,2022/12/1 10:58,2022/12/1 10:57,12403,2022/12/1 11:54,2022/12/1 12:24,2022/12/1 11:19,2022/12/1 11:31,2022/12/1 11:43,0
RS028E,1,4,2,2022/12/1 10:59,2022/12/1 10:57,24647,2022/12/1 11:35,2022/12/1 12:05,2022/12/1 11:02,2022/12/1 11:16,2022/12/1 11:41,0
NE761L,1,4,2,2022/12/1 11:18,2022/12/1 10:58,800,2022/12/1 11:41,2022/12/1 12:11,2022/12/1 11:21,2022/12/1 11:38,2022/12/1 11:54,0
LX931R,1,4,2,2022/12/1 10:58,2022/12/1 10:58,54374,2022/12/1 12:09,2022/12/1 12:39,2022/12/1 11:38,2022/12/1 11:48,2022/12/1 12:02,0
GJ435I,1,4,2,2022/12/1 10:58,2022/12/1 10:58,9488,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:16,2022/12/1 11:25,2022/12/1 11:32,0
IJ312F,1,4,2,2022/12/1 10:59,2022/12/1 10:58,53424,2022/12/1 11:16,2022/12/1 11:46,2022/12/1 11:17,2022/12/1 11:25,2022/12/1 11:32,0
QH569R,1,4,2,2022/12/1 11:01,2022/12/1 10:58,30032,2022/12/1 11:31,2022/12/1 12:01,2022/12/1 11:02,2022/12/1 11:10,2022/12/1 11:25,0
HI158F,1,6,2,,2022/12/1 10:58,0,2022/12/1 11:31,2022/12/1 12:01,,,,0
UR817K,1,4,2,2022/12/1 10:59,2022/12/1 10:58,30660,2022/12/1 11:21,2022/12/1 11:51,2022/12/1 11:02,2022/12/1 11:09,2022/12/1 11:19,0
XL723B,1,4,2,2022/12/1 10:58,2022/12/1 10:58,21177,2022/12/1 11:26,2022/12/1 11:56,2022/12/1 11:08,2022/12/1 11:18,2022/12/1 11:25,0
WZ406F,1,4,2,2022/12/1 10:59,2022/12/1 10:58,57867,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:18,2022/12/1 11:29,2022/12/1 11:40,0
NI012C,1,4,2,2022/12/1 10:59,2022/12/1 10:59,21090,2022/12/1 11:32,2022/12/1 12:02,2022/12/1 11:30,2022/12/1 11:44,2022/12/1 11:54,0
YK590G,1,4,2,2022/12/1 11:04,2022/12/1 10:59,57174,2022/12/1 12:07,2022/12/1 12:37,2022/12/1 11:08,2022/12/1 11:12,2022/12/1 11:31,0
MN501O,1,4,2,2022/12/1 11:05,2022/12/1 10:59,20023,2022/12/1 12:02,2022/12/1 12:32,2022/12/1 11:07,2022/12/1 11:12,2022/12/1 11:27,0
IC385X,1,4,2,2022/12/1 10:59,2022/12/1 10:59,49852,2022/12/1 11:27,2022/12/1 11:57,2022/12/1 11:02,2022/12/1 11:21,2022/12/1 11:40,0
GV601O,1,4,2,2022/12/1 10:59,2022/12/1 10:59,71017,2022/12/1 11:42,2022/12/1 12:12,2022/12/1 11:13,2022/12/1 11:20,2022/12/1 11:44,0
NT962V,1,4,2,2022/12/1 10:59,2022/12/1 10:59,62062,2022/12/1 11:32,2022/12/1 12:02,2022/12/1 11:00,2022/12/1 11:24,2022/12/1 11:32,1
TL631I,1,4,2,2022/12/1 11:03,2022/12/1 10:59,34359,2022/12/1 11:42,2022/12/1 12:12,2022/12/1 11:14,2022/12/1 11:32,2022/12/1 11:47,0
QA485T,1,4,2,2022/12/1 11:00,2022/12/1 11:00,54819,2022/12/1 11:43,2022/12/1 12:13,2022/12/1 11:16,2022/12/1 11:25,2022/12/1 11:41,0
IZ840X,1,4,2,2022/12/1 11:01,2022/12/1 11:00,64340,2022/12/1 11:43,2022/12/1 12:13,2022/12/1 11:11,2022/12/1 11:21,2022/12/1 11:33,0
ZK680T,1,4,2,2022/12/1 11:04,2022/12/1 11:00,57934,2022/12/1 12:03,2022/12/1 12:33,2022/12/1 11:04,2022/12/1 11:07,2022/12/1 11:24,0
ML918A,1,4,2,2022/12/1 11:00,2022/12/1 11:00,37229,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:06,2022/12/1 11:19,2022/12/1 11:35,0
PK579X,1,3,2,,2022/12/1 11:00,0,2022/12/1 11:48,2022/12/1 12:18,,,,0
ZB079B,1,4,2,2022/12/1 11:01,2022/12/1 11:00,70926,2022/12/1 11:41,2022/12/1 12:11,2022/12/1 11:09,2022/12/1 11:29,2022/12/1 11:45,0
CE057M,1,4,2,2022/12/1 11:01,2022/12/1 11:00,7656,2022/12/1 11:28,2022/12/1 11:58,2022/12/1 11:09,2022/12/1 11:22,2022/12/1 11:30,0
YG548D,1,4,2,2022/12/1 11:00,2022/12/1 11:00,28913,2022/12/1 11:33,2022/12/1 12:03,2022/12/1 11:00,2022/12/1 11:14,2022/12/1 11:27,1
WN481U,1,4,2,2022/12/1 11:00,2022/12/1 11:00,22872,2022/12/1 11:43,2022/12/1 12:13,2022/12/1 11:09,2022/12/1 11:12,2022/12/1 11:34,0
GV845K,1,4,2,2022/12/1 11:00,2022/12/1 11:00,24625,2022/12/1 11:28,2022/12/1 11:58,2022/12/1 11:09,2022/12/1 11:20,2022/12/1 11:28,0
IZ468U,1,4,2,2022/12/1 11:01,2022/12/1 11:00,19660,2022/12/1 11:33,2022/12/1 12:03,2022/12/1 11:06,2022/12/1 11:19,2022/12/1 11:29,0
VB302D,1,4,2,2022/12/1 11:06,2022/12/1 11:00,52254,2022/12/1 11:28,2022/12/1 11:58,2022/12/1 11:08,2022/12/1 11:19,2022/12/1 11:28,0
UI780F,1,4,2,2022/12/1 11:01,2022/12/1 11:01,72306,2022/12/1 11:54,2022/12/1 12:24,2022/12/1 11:30,2022/12/1 11:34,2022/12/1 11:52,0
TC836P,1,4,2,2022/12/1 11:01,2022/12/1 11:01,20736,2022/12/1 11:47,2022/12/1 12:17,2022/12/1 11:19,2022/12/1 11:33,2022/12/1 11:50,0
LF408C,1,4,2,2022/12/1 11:01,2022/12/1 11:01,27712,2022/12/1 11:34,2022/12/1 12:04,2022/12/1 11:15,2022/12/1 11:20,2022/12/1 11:27,0
GE783J,1,4,2,2022/12/1 11:01,2022/12/1 11:01,61552,2022/12/1 11:44,2022/12/1 12:14,2022/12/1 11:03,2022/12/1 11:12,2022/12/1 11:31,0
ET985E,1,6,2,,2022/12/1 11:01,0,2022/12/1 12:09,2022/12/1 12:39,,,,0
TE921H,1,4,2,2022/12/1 11:01,2022/12/1 11:01,46234,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 11:05,2022/12/1 11:15,2022/12/1 11:24,0
HF952T,1,4,2,2022/12/1 11:02,2022/12/1 11:01,41289,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 11:06,2022/12/1 11:14,2022/12/1 11:27,0
TL470A,1,4,2,2022/12/1 11:01,2022/12/1 11:01,51358,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 11:02,2022/12/1 11:13,2022/12/1 11:26,0
QO584P,1,4,2,2022/12/1 11:01,2022/12/1 11:01,54374,2022/12/1 11:49,2022/12/1 12:19,2022/12/1 11:03,2022/12/1 11:11,2022/12/1 11:33,0
LF176U,1,4,2,2022/12/1 11:01,2022/12/1 11:01,67136,2022/12/1 11:34,2022/12/1 12:04,2022/12/1 11:23,2022/12/1 11:30,2022/12/1 11:36,0
EX839M,1,4,2,2022/12/1 11:02,2022/12/1 11:01,76232,2022/12/1 11:29,2022/12/1 11:59,2022/12/1 11:07,2022/12/1 11:18,2022/12/1 11:32,0
NL918O,1,4,2,2022/12/1 11:02,2022/12/1 11:01,74849,2022/12/1 11:34,2022/12/1 12:04,2022/12/1 11:11,2022/12/1 11:21,2022/12/1 11:31,0
LE289F,1,5,2,,2022/12/1 11:02,0,2022/12/1 11:45,2022/12/1 12:15,,,,0
QZ809D,1,4,2,2022/12/1 11:02,2022/12/1 11:02,63694,2022/12/1 11:50,2022/12/1 12:20,2022/12/1 11:10,2022/12/1 11:18,2022/12/1 11:42,0
ZB805Y,1,4,2,2022/12/1 11:02,2022/12/1 11:02,12911,2022/12/1 11:50,2022/12/1 12:20,2022/12/1 11:12,2022/12/1 11:26,2022/12/1 11:42,0
RZ430F,1,4,2,2022/12/1 11:02,2022/12/1 11:02,64678,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:18,2022/12/1 11:34,2022/12/1 11:39,0
XR539H,1,4,2,2022/12/1 11:11,2022/12/1 11:02,30652,2022/12/1 11:55,2022/12/1 12:25,2022/12/1 11:16,2022/12/1 11:23,2022/12/1 11:41,0
CR195G,1,4,2,2022/12/1 11:04,2022/12/1 11:02,28140,2022/12/1 11:30,2022/12/1 12:00,2022/12/1 11:36,2022/12/1 11:52,2022/12/1 12:02,0
OH946T,1,4,2,2022/12/1 11:03,2022/12/1 11:02,43496,2022/12/1 11:30,2022/12/1 12:00,2022/12/1 11:10,2022/12/1 11:17,2022/12/1 11:29,0
HU236D,1,4,2,2022/12/1 11:02,2022/12/1 11:02,46080,2022/12/1 11:27,2022/12/1 11:57,2022/12/1 11:02,2022/12/1 11:20,2022/12/1 11:25,1
HU037K,1,5,2,,2022/12/1 11:02,0,2022/12/1 11:55,2022/12/1 12:25,,,,0
XB435V,1,4,2,2022/12/1 11:03,2022/12/1 11:02,50208,2022/12/1 11:45,2022/12/1 12:15,2022/12/1 11:06,2022/12/1 11:12,2022/12/1 11:41,0
CA341O,1,4,2,2022/12/1 11:02,2022/12/1 11:02,3311,2022/12/1 11:35,2022/12/1 12:05,2022/12/1 11:23,2022/12/1 11:31,2022/12/1 11:42,0
QI365F,1,4,2,2022/12/1 11:02,2022/12/1 11:02,23964,2022/12/1 11:30,2022/12/1 12:00,2022/12/1 11:05,2022/12/1 11:13,2022/12/1 11:24,0
MI659C,1,4,2,2022/12/1 11:03,2022/12/1 11:02,37238,2022/12/1 11:35,2022/12/1 12:05,2022/12/1 11:11,2022/12/1 11:20,2022/12/1 11:29,0
TK085T,1,4,2,2022/12/1 11:02,2022/12/1 11:02,5765,2022/12/1 11:35,2022/12/1 12:05,2022/12/1 11:12,2022/12/1 11:16,2022/12/1 11:29,0
YG480U,1,4,2,2022/12/1 11:02,2022/12/1 11:02,36632,2022/12/1 11:45,2022/12/1 12:15,2022/12/1 11:15,2022/12/1 11:30,2022/12/1 11:44,0
JN239M,1,4,2,2022/12/1 11:14,2022/12/1 11:02,38839,2022/12/1 11:45,2022/12/1 12:15,2022/12/1 11:16,2022/12/1 11:25,2022/12/1 11:39,0
HP432Z,1,4,2,2022/12/1 11:02,2022/12/1 11:02,17995,2022/12/1 11:32,2022/12/1 12:02,2022/12/1 11:03,2022/12/1 11:07,2022/12/1 11:22,0
LR408A,1,4,2,2022/12/1 11:03,2022/12/1 11:02,53899,2022/12/1 11:25,2022/12/1 11:55,2022/12/1 11:07,2022/12/1 11:21,2022/12/1 11:33,0
ZI359X,1,4,2,2022/12/1 11:03,2022/12/1 11:02,74975,2022/12/1 11:35,2022/12/1 12:05,2022/12/1 11:05,2022/12/1 11:10,2022/12/1 11:21,0
QB512V,1,4,2,2022/12/1 11:03,2022/12/1 11:02,67219,2022/12/1 11:30,2022/12/1 12:00,2022/12/1 11:08,2022/12/1 11:11,2022/12/1 11:14,0
KO631A,1,4,2,2022/12/1 11:06,2022/12/1 11:02,1519,2022/12/1 11:35,2022/12/1 12:05,2022/12/1 11:08,2022/12/1 11:24,2022/12/1 11:31,0
LJ632H,1,4,2,2022/12/1 11:20,2022/12/1 11:02,27023,2022/12/1 12:15,2022/12/1 12:45,2022/12/1 11:22,2022/12/1 11:30,2022/12/1 11:50,0
LT834O,1,4,2,2022/12/1 11:03,2022/12/1 11:02,47491,2022/12/1 11:25,2022/12/1 11:55,2022/12/1 11:12,2022/12/1 11:18,2022/12/1 11:24,0
RZ863L,1,4,2,2022/12/1 11:03,2022/12/1 11:02,35884,2022/12/1 11:45,2022/12/1 12:15,2022/12/1 11:22,2022/12/1 11:32,2022/12/1 11:45,0
PM956L,1,4,2,2022/12/1 11:03,2022/12/1 11:03,65976,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:19,2022/12/1 11:29,2022/12/1 11:34,0
ZM672M,1,4,2,2022/12/1 11:03,2022/12/1 11:03,71276,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:03,2022/12/1 11:18,2022/12/1 11:36,1
NE391Q,1,4,2,2022/12/1 11:03,2022/12/1 11:03,45273,2022/12/1 12:11,2022/12/1 12:41,2022/12/1 11:27,2022/12/1 11:37,2022/12/1 12:00,0
LI708V,1,4,2,2022/12/1 11:03,2022/12/1 11:03,27063,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:08,2022/12/1 11:24,2022/12/1 11:35,0
NL841I,1,4,2,2022/12/1 11:04,2022/12/1 11:03,2939,2022/12/1 11:33,2022/12/1 12:03,2022/12/1 11:11,2022/12/1 11:19,2022/12/1 11:40,0
JS257X,1,6,2,,2022/12/1 11:03,0,2022/12/1 11:46,2022/12/1 12:16,,,,0
KQ156W,1,4,2,2022/12/1 11:03,2022/12/1 11:03,63652,2022/12/1 11:31,2022/12/1 12:01,2022/12/1 11:07,2022/12/1 11:12,2022/12/1 11:29,0
IS693L,1,4,2,2022/12/1 11:04,2022/12/1 11:03,63652,2022/12/1 11:31,2022/12/1 12:01,2022/12/1 11:07,2022/12/1 11:23,2022/12/1 11:29,0
UM476Y,1,4,2,2022/12/1 11:03,2022/12/1 11:03,62313,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:04,2022/12/1 11:13,2022/12/1 11:36,0
ER097S,1,4,2,2022/12/1 11:03,2022/12/1 11:03,30032,2022/12/1 11:51,2022/12/1 12:21,2022/12/1 11:26,2022/12/1 11:53,2022/12/1 12:10,0
VW208Q,1,4,2,2022/12/1 11:04,2022/12/1 11:03,41225,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:04,2022/12/1 11:16,2022/12/1 11:23,1
KI935M,1,4,2,2022/12/1 11:10,2022/12/1 11:03,66125,2022/12/1 11:46,2022/12/1 12:16,2022/12/1 11:11,2022/12/1 11:19,2022/12/1 11:33,0
VO245Z,1,4,2,2022/12/1 11:04,2022/12/1 11:03,8885,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:12,2022/12/1 11:20,2022/12/1 11:30,0
SN904F,1,4,2,2022/12/1 11:03,2022/12/1 11:03,18797,2022/12/1 11:36,2022/12/1 12:06,2022/12/1 11:12,2022/12/1 11:17,2022/12/1 11:28,0
NG468M,1,4,2,2022/12/1 11:03,2022/12/1 11:03,11339,2022/12/1 11:51,2022/12/1 12:21,2022/12/1 11:27,2022/12/1 11:43,2022/12/1 11:49,0
UR139M,1,4,2,2022/12/1 11:03,2022/12/1 11:03,75743,2022/12/1 11:51,2022/12/1 12:21,2022/12/1 11:13,2022/12/1 11:24,2022/12/1 11:42,0
RG124G,1,4,2,2022/12/1 11:06,2022/12/1 11:03,28675,2022/12/1 11:31,2022/12/1 12:01,2022/12/1 11:09,2022/12/1 11:25,2022/12/1 11:34,0
UJ180I,1,4,2,2022/12/1 11:07,2022/12/1 11:03,28211,2022/12/1 11:41,2022/12/1 12:11,2022/12/1 11:08,2022/12/1 11:29,2022/12/1 11:34,1
GC476Z,1,6,2,,2022/12/1 11:03,0,2022/12/1 11:46,2022/12/1 12:16,,,,0
ZB298S,1,4,2,2022/12/1 11:04,2022/12/1 11:03,13882,2022/12/1 11:33,2022/12/1 12:03,2022/12/1 11:15,2022/12/1 11:26,2022/12/1 11:33,0
ME693Z,1,4,2,2022/12/1 11:06,2022/12/1 11:03,72421,2022/12/1 11:31,2022/12/1 12:01,2022/12/1 11:07,2022/12/1 11:15,2022/12/1 11:32,0
XS436C,1,4,2,2022/12/1 11:10,2022/12/1 11:03,6731,2022/12/1 11:51,2022/12/1 12:21,2022/12/1 11:10,2022/12/1 11:20,2022/12/1 11:29,0
TB150B,1,4,2,2022/12/1 11:04,2022/12/1 11:04,67546,2022/12/1 11:34,2022/12/1 12:04,2022/12/1 11:13,2022/12/1 11:28,2022/12/1 11:47,0
XW287J,1,91,2,2022/12/1 11:04,2022/12/1 11:04,0,2022/12/1 12:07,2022/12/1 12:37,,,,1
BJ731T,1,4,2,2022/12/1 11:04,2022/12/1 11:04,62732,2022/12/1 11:37,2022/12/1 12:07,2022/12/1 11:05,2022/12/1 11:12,2022/12/1 11:29,0
ST301R,1,4,2,2022/12/1 11:04,2022/12/1 11:04,22803,2022/12/1 11:37,2022/12/1 12:07,2022/12/1 11:14,2022/12/1 11:14,2022/12/1 11:23,0
HI132K,1,4,2,2022/12/1 11:04,2022/12/1 11:04,53120,2022/12/1 12:02,2022/12/1 12:32,2022/12/1 11:08,2022/12/1 11:35,2022/12/1 11:52,1
NR935S,1,4,2,2022/12/1 11:04,2022/12/1 11:04,1497,2022/12/1 11:42,2022/12/1 12:12,2022/12/1 11:21,2022/12/1 11:26,2022/12/1 11:44,0
RL637Z,1,4,2,2022/12/1 11:04,2022/12/1 11:04,71974,2022/12/1 11:37,2022/12/1 12:07,2022/12/1 11:04,2022/12/1 11:29,2022/12/1 11:41,1
ID789C,1,4,2,2022/12/1 11:07,2022/12/1 11:04,75774,2022/12/1 11:37,2022/12/1 12:07,2022/12/1 11:14,2022/12/1 11:20,2022/12/1 11:30,0
VL198F,1,4,2,2022/12/1 11:04,2022/12/1 11:04,13214,2022/12/1 11:27,2022/12/1 11:57,2022/12/1 11:08,2022/12/1 11:20,2022/12/1 11:22,0
LF984F,1,4,2,2022/12/1 11:04,2022/12/1 11:04,45439,2022/12/1 11:42,2022/12/1 12:12,2022/12/1 11:08,2022/12/1 11:17,2022/12/1 11:34,0
KE163F,1,4,2,2022/12/1 11:04,2022/12/1 11:04,19660,2022/12/1 11:59,2022/12/1 12:29,2022/12/1 11:29,2022/12/1 11:38,2022/12/1 11:55,0
VN561V,1,4,2,2022/12/1 11:06,2022/12/1 11:04,59768,2022/12/1 11:57,2022/12/1 12:27,2022/12/1 11:18,2022/12/1 11:26,2022/12/1 11:50,0
EA710G,1,4,2,2022/12/1 11:04,2022/12/1 11:04,3989,2022/12/1 11:55,2022/12/1 12:25,2022/12/1 11:28,2022/12/1 11:41,2022/12/1 11:54,0
