order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
NF903G,1,3,2,,2022/12/2 11:13,0,2022/12/2 11:46,2022/12/2 12:16,,,,0
KD538N,1,4,2,2022/12/2 11:13,2022/12/2 11:13,49588,2022/12/2 11:41,2022/12/2 12:11,2022/12/2 11:24,2022/12/2 11:33,2022/12/2 11:42,0
ZB972U,1,4,2,2022/12/2 11:14,2022/12/2 11:13,6731,2022/12/2 11:46,2022/12/2 12:16,2022/12/2 11:22,2022/12/2 11:35,2022/12/2 11:41,0
VG760Q,1,4,2,2022/12/2 11:13,2022/12/2 11:13,7699,2022/12/2 11:51,2022/12/2 12:21,2022/12/2 11:19,2022/12/2 11:35,2022/12/2 11:52,0
MO823N,1,4,2,2022/12/2 11:13,2022/12/2 11:13,65380,2022/12/2 11:56,2022/12/2 12:26,2022/12/2 11:18,2022/12/2 11:31,2022/12/2 11:47,1
ET768Q,1,4,2,2022/12/2 11:13,2022/12/2 11:13,70168,2022/12/2 11:51,2022/12/2 12:21,2022/12/2 11:18,2022/12/2 11:26,2022/12/2 11:46,0
RK386D,1,4,2,2022/12/2 11:13,2022/12/2 11:13,21702,2022/12/2 11:46,2022/12/2 12:16,2022/12/2 11:22,2022/12/2 11:30,2022/12/2 11:41,0
JF379C,1,4,2,2022/12/2 11:13,2022/12/2 11:13,70365,2022/12/2 11:42,2022/12/2 12:12,2022/12/2 11:27,2022/12/2 11:32,2022/12/2 11:35,0
KP834R,1,4,2,2022/12/2 11:13,2022/12/2 11:13,31340,2022/12/2 11:36,2022/12/2 12:06,2022/12/2 11:15,2022/12/2 11:32,2022/12/2 11:38,1
FJ194V,1,4,2,2022/12/2 11:15,2022/12/2 11:13,6037,2022/12/2 11:59,2022/12/2 12:29,2022/12/2 11:21,2022/12/2 11:30,2022/12/2 11:48,0
CH512X,1,4,2,2022/12/2 11:27,2022/12/2 11:13,54374,2022/12/2 12:06,2022/12/2 12:36,2022/12/2 11:37,2022/12/2 11:52,2022/12/2 12:03,0
VZ921F,1,4,2,2022/12/2 11:15,2022/12/2 11:13,38936,2022/12/2 11:41,2022/12/2 12:11,2022/12/2 11:19,2022/12/2 11:23,2022/12/2 11:27,0
IV605T,1,4,2,2022/12/2 11:13,2022/12/2 11:13,41767,2022/12/2 11:51,2022/12/2 12:21,2022/12/2 11:33,2022/12/2 12:00,2022/12/2 12:08,0
CH786M,1,4,2,2022/12/2 11:14,2022/12/2 11:13,26198,2022/12/2 11:51,2022/12/2 12:21,2022/12/2 11:23,2022/12/2 11:38,2022/12/2 11:53,0
AV538U,1,4,2,2022/12/2 11:13,2022/12/2 11:13,48054,2022/12/2 11:55,2022/12/2 12:25,2022/12/2 11:14,2022/12/2 11:24,2022/12/2 11:34,1
WX953E,1,4,2,2022/12/2 11:13,2022/12/2 11:13,2903,2022/12/2 11:51,2022/12/2 12:21,2022/12/2 11:27,2022/12/2 11:31,2022/12/2 11:43,0
MF470K,1,4,2,2022/12/2 11:14,2022/12/2 11:14,72306,2022/12/2 11:46,2022/12/2 12:16,2022/12/2 11:17,2022/12/2 11:21,2022/12/2 11:28,0
CG273J,1,91,2,2022/12/2 11:14,2022/12/2 11:13,0,2022/12/2 11:41,2022/12/2 12:11,,,,1
BO923J,1,6,2,,2022/12/2 11:14,0,2022/12/2 11:53,2022/12/2 12:23,,,,0
MZ613D,1,4,2,2022/12/2 11:14,2022/12/2 11:14,1951,2022/12/2 11:37,2022/12/2 12:07,2022/12/2 11:20,2022/12/2 11:28,2022/12/2 11:37,0
MR975N,1,4,2,2022/12/2 11:15,2022/12/2 11:14,68773,2022/12/2 11:52,2022/12/2 12:22,2022/12/2 11:39,2022/12/2 11:49,2022/12/2 12:00,0
US874A,1,4,2,2022/12/2 11:14,2022/12/2 11:14,23227,2022/12/2 11:37,2022/12/2 12:07,2022/12/2 11:27,2022/12/2 11:48,2022/12/2 11:52,0
JA394O,1,4,2,2022/12/2 11:14,2022/12/2 11:14,15485,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:30,2022/12/2 11:33,2022/12/2 11:38,0
JC986N,1,91,2,2022/12/2 11:16,2022/12/2 11:14,0,2022/12/2 12:22,2022/12/2 12:52,,,,1
SA970G,1,4,2,2022/12/2 11:15,2022/12/2 11:14,55200,2022/12/2 11:42,2022/12/2 12:12,2022/12/2 11:27,2022/12/2 11:41,2022/12/2 11:47,0
VO328P,1,4,2,2022/12/2 11:14,2022/12/2 11:14,25957,2022/12/2 11:37,2022/12/2 12:07,2022/12/2 11:26,2022/12/2 11:37,2022/12/2 11:48,0
QJ345O,1,4,2,2022/12/2 11:22,2022/12/2 11:14,46057,2022/12/2 11:52,2022/12/2 12:22,2022/12/2 11:22,2022/12/2 11:29,2022/12/2 11:44,0
GI213Q,1,4,2,2022/12/2 11:14,2022/12/2 11:14,67154,2022/12/2 11:42,2022/12/2 12:12,2022/12/2 11:18,2022/12/2 11:22,2022/12/2 11:30,0
PA184A,1,4,2,2022/12/2 11:23,2022/12/2 11:14,20023,2022/12/2 12:17,2022/12/2 12:47,2022/12/2 11:25,2022/12/2 11:36,2022/12/2 11:54,0
KC623B,1,91,2,2022/12/2 11:14,2022/12/2 11:14,0,2022/12/2 11:52,2022/12/2 12:22,,,,1
LK564A,1,4,2,2022/12/2 11:14,2022/12/2 11:14,6594,2022/12/2 11:52,2022/12/2 12:22,2022/12/2 11:28,2022/12/2 11:43,2022/12/2 11:52,0
FR257Y,1,4,2,2022/12/2 11:14,2022/12/2 11:14,70417,2022/12/2 11:37,2022/12/2 12:07,2022/12/2 11:18,2022/12/2 11:27,2022/12/2 11:33,0
WQ892D,1,4,2,2022/12/2 11:27,2022/12/2 11:14,45433,2022/12/2 12:12,2022/12/2 12:42,2022/12/2 11:27,2022/12/2 11:37,2022/12/2 12:09,0
HC762Q,1,4,2,2022/12/2 11:16,2022/12/2 11:14,20249,2022/12/2 11:42,2022/12/2 12:12,2022/12/2 11:23,2022/12/2 11:41,2022/12/2 11:47,0
XT314Y,1,6,2,,2022/12/2 11:14,0,2022/12/2 11:52,2022/12/2 12:22,,,,0
SE624Z,1,4,2,2022/12/2 11:34,2022/12/2 11:14,6589,2022/12/2 12:17,2022/12/2 12:47,2022/12/2 11:34,2022/12/2 11:41,2022/12/2 11:55,0
RX410I,1,4,2,2022/12/2 11:15,2022/12/2 11:14,38465,2022/12/2 11:47,2022/12/2 12:17,2022/12/2 11:24,2022/12/2 11:33,2022/12/2 11:44,0
OP486D,1,4,2,2022/12/2 11:15,2022/12/2 11:14,3507,2022/12/2 11:47,2022/12/2 12:17,2022/12/2 11:29,2022/12/2 11:40,2022/12/2 11:47,0
GM135E,1,4,2,2022/12/2 11:16,2022/12/2 11:14,73359,2022/12/2 12:15,2022/12/2 12:45,2022/12/2 11:33,2022/12/2 11:48,2022/12/2 12:23,0
MG789H,1,6,2,,2022/12/2 11:15,0,2022/12/2 12:07,2022/12/2 12:37,,,,0
ZS624U,1,4,2,2022/12/2 11:15,2022/12/2 11:15,37507,2022/12/2 12:00,2022/12/2 12:30,2022/12/2 11:32,2022/12/2 11:41,2022/12/2 11:54,0
JO908H,1,4,2,2022/12/2 11:17,2022/12/2 11:15,31842,2022/12/2 12:03,2022/12/2 12:33,2022/12/2 11:29,2022/12/2 11:42,2022/12/2 12:10,0
NL270I,1,91,2,2022/12/2 11:15,2022/12/2 11:15,0,2022/12/2 11:43,2022/12/2 12:13,,,,1
HC836L,1,4,2,2022/12/2 11:15,2022/12/2 11:15,32681,2022/12/2 11:58,2022/12/2 12:28,2022/12/2 11:21,2022/12/2 11:30,2022/12/2 11:56,0
UF253D,1,6,2,,2022/12/2 11:15,0,2022/12/2 11:48,2022/12/2 12:18,,,,0
ZA816T,1,4,2,2022/12/2 11:15,2022/12/2 11:15,38996,2022/12/2 11:38,2022/12/2 12:08,2022/12/2 11:20,2022/12/2 11:27,2022/12/2 11:32,0
JH803A,1,4,2,2022/12/2 11:15,2022/12/2 11:15,77494,2022/12/2 11:43,2022/12/2 12:13,2022/12/2 11:16,2022/12/2 11:37,2022/12/2 11:43,1
IJ178N,1,4,2,2022/12/2 11:15,2022/12/2 11:15,27063,2022/12/2 12:03,2022/12/2 12:33,2022/12/2 11:54,2022/12/2 12:07,2022/12/2 12:23,0
TC105G,1,4,2,2022/12/2 11:20,2022/12/2 11:15,70507,2022/12/2 11:38,2022/12/2 12:08,2022/12/2 11:30,2022/12/2 11:39,2022/12/2 11:48,0
KP693W,1,6,2,,2022/12/2 11:15,0,2022/12/2 11:38,2022/12/2 12:08,,,,0
PB967V,1,4,2,2022/12/2 11:16,2022/12/2 11:15,18637,2022/12/2 11:58,2022/12/2 12:28,2022/12/2 11:16,2022/12/2 11:27,2022/12/2 11:39,1
WN235G,1,4,2,2022/12/2 11:15,2022/12/2 11:15,32124,2022/12/2 11:43,2022/12/2 12:13,2022/12/2 11:20,2022/12/2 11:31,2022/12/2 11:48,0
YQ192X,1,4,2,2022/12/2 11:15,2022/12/2 11:15,71314,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:29,2022/12/2 11:32,2022/12/2 11:37,0
YZ619J,1,4,2,2022/12/2 11:15,2022/12/2 11:15,65030,2022/12/2 12:08,2022/12/2 12:38,2022/12/2 11:36,2022/12/2 11:42,2022/12/2 11:54,0
CA159K,1,4,1,2022/12/2 11:16,2022/12/2 11:15,,,,,,,0
GC412H,1,4,2,2022/12/2 11:15,2022/12/2 11:15,14109,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:30,2022/12/2 11:38,2022/12/2 11:46,0
AY625Q,1,4,2,2022/12/2 11:16,2022/12/2 11:15,16677,2022/12/2 11:43,2022/12/2 12:13,2022/12/2 11:22,2022/12/2 11:28,2022/12/2 11:38,0
UC351Z,1,4,2,2022/12/2 11:16,2022/12/2 11:15,70150,2022/12/2 11:38,2022/12/2 12:08,2022/12/2 11:20,2022/12/2 11:26,2022/12/2 11:32,0
NL783M,1,4,2,2022/12/2 11:16,2022/12/2 11:15,7698,2022/12/2 11:43,2022/12/2 12:13,2022/12/2 11:22,2022/12/2 11:43,2022/12/2 11:50,0
KN647E,1,4,2,2022/12/2 11:16,2022/12/2 11:15,24989,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:32,2022/12/2 11:45,2022/12/2 11:53,0
PL825S,1,4,2,2022/12/2 11:16,2022/12/2 11:15,43392,2022/12/2 11:36,2022/12/2 12:06,2022/12/2 11:18,2022/12/2 11:27,2022/12/2 11:34,0
KP247N,1,4,2,2022/12/2 11:16,2022/12/2 11:16,75675,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:19,2022/12/2 11:25,2022/12/2 11:36,0
BM423N,1,4,2,2022/12/2 11:16,2022/12/2 11:16,26259,2022/12/2 11:44,2022/12/2 12:14,2022/12/2 11:29,2022/12/2 11:42,2022/12/2 11:53,0
RH542A,1,4,2,2022/12/2 11:33,2022/12/2 11:16,31290,2022/12/2 12:24,2022/12/2 12:54,2022/12/2 11:38,2022/12/2 11:47,2022/12/2 12:15,0
OG148O,1,4,2,2022/12/2 11:16,2022/12/2 11:16,1137,2022/12/2 11:49,2022/12/2 12:19,2022/12/2 11:23,2022/12/2 11:32,2022/12/2 11:40,0
PS976S,1,4,2,2022/12/2 11:16,2022/12/2 11:16,33464,2022/12/2 12:04,2022/12/2 12:34,2022/12/2 11:24,2022/12/2 11:41,2022/12/2 12:00,0
NC086S,1,4,2,2022/12/2 11:16,2022/12/2 11:16,24434,2022/12/2 11:44,2022/12/2 12:14,2022/12/2 11:21,2022/12/2 11:27,2022/12/2 11:39,0
PZ726M,1,4,2,2022/12/2 11:16,2022/12/2 11:16,32887,2022/12/2 11:44,2022/12/2 12:14,2022/12/2 11:30,2022/12/2 11:44,2022/12/2 11:54,0
RI023A,1,4,2,2022/12/2 11:18,2022/12/2 11:16,42968,2022/12/2 11:49,2022/12/2 12:19,2022/12/2 11:33,2022/12/2 11:56,2022/12/2 12:07,0
ZD432U,1,6,2,,2022/12/2 11:16,0,2022/12/2 12:04,2022/12/2 12:34,,,,0
JB193P,1,4,2,2022/12/2 11:16,2022/12/2 11:16,34326,2022/12/2 11:54,2022/12/2 12:24,2022/12/2 11:34,2022/12/2 11:38,2022/12/2 11:51,0
WI720J,1,4,2,2022/12/2 11:16,2022/12/2 11:16,31115,2022/12/2 11:54,2022/12/2 12:24,2022/12/2 11:24,2022/12/2 11:28,2022/12/2 11:34,0
MG465G,1,91,2,2022/12/2 11:16,2022/12/2 11:16,0,2022/12/2 12:14,2022/12/2 12:44,,,,1
WL927S,1,4,2,2022/12/2 11:17,2022/12/2 11:16,71776,2022/12/2 11:49,2022/12/2 12:19,2022/12/2 11:17,2022/12/2 11:54,2022/12/2 12:03,1
KP845Q,1,4,2,2022/12/2 11:23,2022/12/2 11:16,12046,2022/12/2 12:24,2022/12/2 12:54,2022/12/2 11:24,2022/12/2 11:27,2022/12/2 11:49,0
XO316J,1,4,2,2022/12/2 11:20,2022/12/2 11:16,4984,2022/12/2 11:54,2022/12/2 12:24,2022/12/2 11:22,2022/12/2 11:27,2022/12/2 11:35,0
OS738X,1,4,2,2022/12/2 11:17,2022/12/2 11:16,31969,2022/12/2 11:49,2022/12/2 12:19,2022/12/2 11:29,2022/12/2 11:43,2022/12/2 12:00,0
IU871A,1,4,2,2022/12/2 11:16,2022/12/2 11:16,71955,2022/12/2 11:44,2022/12/2 12:14,2022/12/2 11:27,2022/12/2 11:48,2022/12/2 12:01,0
IY283F,1,4,2,2022/12/2 11:17,2022/12/2 11:16,69260,2022/12/2 11:56,2022/12/2 12:26,2022/12/2 11:23,2022/12/2 11:27,2022/12/2 11:43,0
IL586O,1,4,2,2022/12/2 11:17,2022/12/2 11:16,1751,2022/12/2 11:39,2022/12/2 12:09,2022/12/2 11:23,2022/12/2 11:32,2022/12/2 11:41,0
CZ780M,1,4,2,2022/12/2 11:16,2022/12/2 11:16,6633,2022/12/2 11:44,2022/12/2 12:14,2022/12/2 11:25,2022/12/2 11:28,2022/12/2 11:33,0
GO903C,1,4,2,2022/12/2 11:20,2022/12/2 11:16,11120,2022/12/2 11:49,2022/12/2 12:19,2022/12/2 11:23,2022/12/2 11:26,2022/12/2 11:42,0
NI174D,1,4,2,2022/12/2 11:18,2022/12/2 11:16,27725,2022/12/2 11:59,2022/12/2 12:29,2022/12/2 11:27,2022/12/2 11:37,2022/12/2 11:56,0
MX207T,1,4,2,2022/12/2 11:17,2022/12/2 11:17,50208,2022/12/2 12:09,2022/12/2 12:39,2022/12/2 11:29,2022/12/2 11:31,2022/12/2 11:53,0
HG968J,1,4,2,2022/12/2 11:17,2022/12/2 11:17,44558,2022/12/2 12:06,2022/12/2 12:36,2022/12/2 12:03,2022/12/2 12:16,2022/12/2 12:24,0
AK539V,1,4,2,2022/12/2 11:19,2022/12/2 11:17,14199,2022/12/2 11:40,2022/12/2 12:10,2022/12/2 11:21,2022/12/2 11:33,2022/12/2 11:41,0
OZ459J,1,4,2,2022/12/2 11:17,2022/12/2 11:17,17050,2022/12/2 11:40,2022/12/2 12:10,2022/12/2 11:18,2022/12/2 11:29,2022/12/2 11:46,0
WQ387V,1,4,2,2022/12/2 11:18,2022/12/2 11:17,57934,2022/12/2 11:59,2022/12/2 12:29,2022/12/2 11:28,2022/12/2 11:51,2022/12/2 12:07,0
WF695Q,1,4,2,2022/12/2 11:27,2022/12/2 11:17,62869,2022/12/2 12:10,2022/12/2 12:40,2022/12/2 11:28,2022/12/2 11:43,2022/12/2 12:13,0
QP163A,1,4,2,2022/12/2 11:19,2022/12/2 11:17,70792,2022/12/2 12:16,2022/12/2 12:46,2022/12/2 11:24,2022/12/2 11:30,2022/12/2 12:05,0
YE506V,1,4,2,2022/12/2 11:17,2022/12/2 11:17,14465,2022/12/2 11:55,2022/12/2 12:25,2022/12/2 11:17,2022/12/2 11:28,2022/12/2 11:40,1
YE612U,1,4,2,2022/12/2 11:17,2022/12/2 11:17,11845,2022/12/2 11:40,2022/12/2 12:10,2022/12/2 11:25,2022/12/2 11:47,2022/12/2 11:56,0
MS160D,1,4,2,2022/12/2 11:17,2022/12/2 11:17,61433,2022/12/2 11:40,2022/12/2 12:10,2022/12/2 11:24,2022/12/2 11:32,2022/12/2 11:42,0
DN302A,1,4,2,2022/12/2 11:19,2022/12/2 11:17,74984,2022/12/2 11:45,2022/12/2 12:15,2022/12/2 11:29,2022/12/2 11:36,2022/12/2 11:46,0
SH096A,1,4,2,2022/12/2 11:17,2022/12/2 11:17,8331,2022/12/2 11:45,2022/12/2 12:15,2022/12/2 11:22,2022/12/2 11:31,2022/12/2 11:43,0
UJ729T,1,4,2,2022/12/2 11:18,2022/12/2 11:17,58609,2022/12/2 11:45,2022/12/2 12:15,2022/12/2 11:27,2022/12/2 11:32,2022/12/2 11:39,0
CN710U,1,4,2,2022/12/2 11:17,2022/12/2 11:17,21510,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:26,2022/12/2 11:34,2022/12/2 11:40,0
DF862K,1,6,2,,2022/12/2 11:17,0,2022/12/2 11:35,2022/12/2 12:05,,,,1
NI743M,1,4,2,2022/12/2 11:17,2022/12/2 11:17,8651,2022/12/2 11:38,2022/12/2 12:08,2022/12/2 11:18,2022/12/2 11:27,2022/12/2 11:35,0
IB973O,1,4,2,2022/12/2 11:18,2022/12/2 11:17,62820,2022/12/2 11:50,2022/12/2 12:20,2022/12/2 11:30,2022/12/2 11:39,2022/12/2 11:49,0
FQ438D,1,4,2,2022/12/2 11:18,2022/12/2 11:17,59024,2022/12/2 12:04,2022/12/2 12:34,2022/12/2 11:36,2022/12/2 11:46,2022/12/2 12:12,0
QO874R,1,4,2,2022/12/2 11:19,2022/12/2 11:17,72379,2022/12/2 11:35,2022/12/2 12:05,2022/12/2 11:23,2022/12/2 11:34,2022/12/2 11:44,0
EQ971H,1,4,2,2022/12/2 11:18,2022/12/2 11:17,72270,2022/12/2 11:53,2022/12/2 12:23,2022/12/2 11:41,2022/12/2 11:53,2022/12/2 12:05,0
MH137B,1,4,2,2022/12/2 11:18,2022/12/2 11:17,12559,2022/12/2 11:45,2022/12/2 12:15,2022/12/2 11:22,2022/12/2 11:31,2022/12/2 11:39,0
AI136T,1,4,2,2022/12/2 11:18,2022/12/2 11:17,409,2022/12/2 11:50,2022/12/2 12:20,2022/12/2 11:24,2022/12/2 11:41,2022/12/2 11:55,0
OM137G,1,4,2,2022/12/2 11:18,2022/12/2 11:18,10549,2022/12/2 11:40,2022/12/2 12:10,2022/12/2 11:22,2022/12/2 11:37,2022/12/2 11:47,0
PI720G,1,91,2,2022/12/2 11:18,2022/12/2 11:18,0,2022/12/2 11:46,2022/12/2 12:16,,,,1
PX372H,1,4,2,2022/12/2 11:18,2022/12/2 11:18,77678,2022/12/2 11:51,2022/12/2 12:21,2022/12/2 11:35,2022/12/2 11:57,2022/12/2 12:10,0
HL678A,1,4,2,2022/12/2 11:18,2022/12/2 11:18,70455,2022/12/2 12:05,2022/12/2 12:35,2022/12/2 11:27,2022/12/2 11:36,2022/12/2 12:01,0
FO578A,1,4,2,2022/12/2 11:18,2022/12/2 11:18,12397,2022/12/2 11:56,2022/12/2 12:26,2022/12/2 11:23,2022/12/2 11:29,2022/12/2 11:40,0
DA136W,1,4,2,2022/12/2 11:19,2022/12/2 11:18,45439,2022/12/2 11:44,2022/12/2 12:14,2022/12/2 11:21,2022/12/2 11:28,2022/12/2 11:38,0
SK410O,1,4,2,2022/12/2 11:21,2022/12/2 11:18,27424,2022/12/2 11:49,2022/12/2 12:19,2022/12/2 11:21,2022/12/2 11:48,2022/12/2 11:51,1
IC276C,1,6,2,,2022/12/2 11:18,0,2022/12/2 11:52,2022/12/2 12:22,,,,0
ES946T,1,4,1,2022/12/2 11:18,2022/12/2 11:18,,,,,,,0
LW439H,1,4,2,2022/12/2 11:19,2022/12/2 11:18,46473,2022/12/2 11:41,2022/12/2 12:11,2022/12/2 11:19,2022/12/2 11:38,2022/12/2 11:46,1
DF537A,1,4,2,2022/12/2 11:18,2022/12/2 11:18,4827,2022/12/2 11:56,2022/12/2 12:26,2022/12/2 11:31,2022/12/2 11:40,2022/12/2 11:52,0
KR067Z,1,4,2,2022/12/2 11:19,2022/12/2 11:18,69495,2022/12/2 11:46,2022/12/2 12:16,2022/12/2 11:23,2022/12/2 11:38,2022/12/2 11:52,0
NZ154I,1,7,2,2022/12/2 11:19,2022/12/2 11:18,61895,2022/12/2 12:09,2022/12/2 12:39,2022/12/2 11:19,2022/12/2 11:28,2022/12/2 11:35,1
QN980E,1,4,2,2022/12/2 11:21,2022/12/2 11:18,66192,2022/12/2 12:01,2022/12/2 12:31,2022/12/2 11:21,2022/12/2 11:38,2022/12/2 12:23,1
ZT031P,1,4,2,2022/12/2 11:19,2022/12/2 11:18,67312,2022/12/2 12:26,2022/12/2 12:56,2022/12/2 11:43,2022/12/2 11:52,2022/12/2 12:16,0
BD958K,1,4,2,2022/12/2 11:19,2022/12/2 11:18,52645,2022/12/2 11:56,2022/12/2 12:26,2022/12/2 11:53,2022/12/2 12:05,2022/12/2 12:25,0
JW576I,1,4,2,2022/12/2 11:19,2022/12/2 11:19,51271,2022/12/2 11:42,2022/12/2 12:12,2022/12/2 11:23,2022/12/2 11:34,2022/12/2 11:44,0
DF405A,1,4,2,2022/12/2 11:19,2022/12/2 11:19,59926,2022/12/2 11:47,2022/12/2 12:17,2022/12/2 11:32,2022/12/2 11:42,2022/12/2 11:50,0
TY156Y,1,4,2,2022/12/2 11:19,2022/12/2 11:19,37311,2022/12/2 11:52,2022/12/2 12:22,2022/12/2 11:29,2022/12/2 11:48,2022/12/2 12:08,0
RG901A,1,4,2,2022/12/2 11:19,2022/12/2 11:19,40095,2022/12/2 12:02,2022/12/2 12:32,2022/12/2 11:28,2022/12/2 11:46,2022/12/2 12:02,0
BV650H,1,4,2,2022/12/2 11:19,2022/12/2 11:19,22985,2022/12/2 11:37,2022/12/2 12:07,2022/12/2 11:21,2022/12/2 11:33,2022/12/2 11:43,0
QX457I,1,4,2,2022/12/2 11:25,2022/12/2 11:19,65788,2022/12/2 11:47,2022/12/2 12:17,2022/12/2 11:27,2022/12/2 11:38,2022/12/2 11:56,0
AY138U,1,4,2,2022/12/2 11:19,2022/12/2 11:19,26078,2022/12/2 11:47,2022/12/2 12:17,2022/12/2 11:24,2022/12/2 11:31,2022/12/2 11:41,0
EM157F,1,4,2,2022/12/2 11:19,2022/12/2 11:19,3395,2022/12/2 11:57,2022/12/2 12:27,2022/12/2 11:36,2022/12/2 11:40,2022/12/2 11:48,0
TM195E,1,4,2,2022/12/2 11:20,2022/12/2 11:19,64340,2022/12/2 12:02,2022/12/2 12:32,2022/12/2 11:28,2022/12/2 11:44,2022/12/2 11:58,0
ZK137P,1,4,2,2022/12/2 11:20,2022/12/2 11:19,46104,2022/12/2 11:57,2022/12/2 12:27,2022/12/2 11:23,2022/12/2 11:44,2022/12/2 11:58,0
ZC925E,1,4,2,2022/12/2 11:19,2022/12/2 11:19,67767,2022/12/2 11:42,2022/12/2 12:12,2022/12/2 11:40,2022/12/2 11:56,2022/12/2 12:11,0
EJ307O,1,4,2,2022/12/2 11:19,2022/12/2 11:19,29016,2022/12/2 11:58,2022/12/2 12:28,2022/12/2 11:25,2022/12/2 11:29,2022/12/2 11:54,0
AW783X,1,4,2,2022/12/2 11:19,2022/12/2 11:19,924,2022/12/2 11:47,2022/12/2 12:17,2022/12/2 11:28,2022/12/2 11:42,2022/12/2 11:49,0
TQ104V,1,4,2,2022/12/2 11:20,2022/12/2 11:19,76698,2022/12/2 12:02,2022/12/2 12:32,2022/12/2 11:20,2022/12/2 11:44,2022/12/2 11:48,1
OE172E,1,4,2,2022/12/2 11:21,2022/12/2 11:19,47399,2022/12/2 12:07,2022/12/2 12:37,2022/12/2 11:27,2022/12/2 11:44,2022/12/2 12:08,0
PF576E,1,4,2,2022/12/2 11:20,2022/12/2 11:19,77493,2022/12/2 11:52,2022/12/2 12:22,2022/12/2 11:33,2022/12/2 11:49,2022/12/2 12:00,0
WX852Y,1,4,2,2022/12/2 11:20,2022/12/2 11:19,20068,2022/12/2 11:52,2022/12/2 12:22,2022/12/2 11:31,2022/12/2 11:49,2022/12/2 12:01,0
FR250V,1,4,2,2022/12/2 11:20,2022/12/2 11:20,64711,2022/12/2 11:49,2022/12/2 12:19,2022/12/2 11:36,2022/12/2 11:46,2022/12/2 12:06,0
PL296Z,1,4,2,2022/12/2 11:36,2022/12/2 11:20,21648,2022/12/2 12:08,2022/12/2 12:38,2022/12/2 11:38,2022/12/2 11:41,2022/12/2 11:50,0
EW527J,1,4,2,2022/12/2 11:21,2022/12/2 11:20,3843,2022/12/2 11:53,2022/12/2 12:23,2022/12/2 11:34,2022/12/2 11:38,2022/12/2 11:43,0
WZ708X,1,4,2,2022/12/2 11:20,2022/12/2 11:20,25459,2022/12/2 11:53,2022/12/2 12:23,2022/12/2 11:35,2022/12/2 11:37,2022/12/2 11:42,0
BF940D,1,4,2,2022/12/2 11:21,2022/12/2 11:20,6973,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:30,2022/12/2 11:44,2022/12/2 11:48,0
KI321O,1,4,2,2022/12/2 11:21,2022/12/2 11:20,52160,2022/12/2 12:03,2022/12/2 12:33,2022/12/2 11:29,2022/12/2 11:36,2022/12/2 11:57,0
XM380R,1,4,2,2022/12/2 11:21,2022/12/2 11:20,76333,2022/12/2 11:52,2022/12/2 12:22,2022/12/2 11:33,2022/12/2 11:50,2022/12/2 11:59,0
XC842K,1,7,2,2022/12/2 11:21,2022/12/2 11:20,10650,2022/12/2 11:58,2022/12/2 12:28,2022/12/2 11:24,,,0
EJ306W,1,91,2,2022/12/2 11:20,2022/12/2 11:20,0,2022/12/2 11:58,2022/12/2 12:28,,,,1
HZ139X,1,4,2,2022/12/2 11:21,2022/12/2 11:20,21753,2022/12/2 11:40,2022/12/2 12:10,2022/12/2 11:30,2022/12/2 11:36,2022/12/2 11:42,0
NT240E,1,4,2,2022/12/2 11:20,2022/12/2 11:20,76357,2022/12/2 12:28,2022/12/2 12:58,2022/12/2 12:01,2022/12/2 12:08,2022/12/2 12:19,0
CA935U,1,3,2,,2022/12/2 11:20,0,2022/12/2 11:48,2022/12/2 12:18,,,,1
ZP059V,1,4,2,2022/12/2 11:20,2022/12/2 11:20,45314,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:29,2022/12/2 11:32,2022/12/2 11:37,0
JG521I,1,4,2,2022/12/2 11:20,2022/12/2 11:20,43392,2022/12/2 11:43,2022/12/2 12:13,2022/12/2 11:42,2022/12/2 11:52,2022/12/2 12:00,0
ZH307Z,1,4,2,2022/12/2 11:20,2022/12/2 11:20,62509,2022/12/2 11:51,2022/12/2 12:21,2022/12/2 11:32,2022/12/2 11:44,2022/12/2 11:58,0
RS452D,1,4,2,2022/12/2 11:21,2022/12/2 11:20,47625,2022/12/2 11:53,2022/12/2 12:23,2022/12/2 11:30,2022/12/2 11:42,2022/12/2 11:58,0
HF203T,1,91,2,2022/12/2 11:20,2022/12/2 11:20,0,2022/12/2 11:48,2022/12/2 12:18,,,,1
IC962V,1,91,2,2022/12/2 11:21,2022/12/2 11:20,0,2022/12/2 11:53,2022/12/2 12:23,,,,1
GA537C,1,4,2,2022/12/2 11:26,2022/12/2 11:20,8364,2022/12/2 11:38,2022/12/2 12:08,2022/12/2 11:32,2022/12/2 11:43,2022/12/2 11:45,0
MB047K,1,4,2,2022/12/2 11:22,2022/12/2 11:20,27732,2022/12/2 11:48,2022/12/2 12:18,2022/12/2 11:28,2022/12/2 11:40,2022/12/2 11:49,0
