user_id,discount_price,discount_code
5376600000000000,235,DELI-HALF-TE731B
6357900000000000,342,DELI-HALF-ML976V
5098240000000000,179,DELI-HALF-ST132A
5474840000000000,250,DELI-HALF-FV863A
6370120000000000,1365,DELI-HALF-QH280K
5988750000000000,402,DELI-HALF-BT864C
6215460000000000,243,DELI-HALF-TQ962Z
5662270000000000,306,DELI-HALF-CM475K
5961780000000000,300,DELI-HALF-DY538W
6109420000000000,136,DELI-HALF-SM427M
4923700000000000,366,DELI-HALF-VU153V
4685950000000000,115,DELI-HALF-KT834N
6238680000000000,165,DELI-HALF-JR384Q
5349700000000000,406,DELI-HALF-EW714Z
6240230000000000,177,DELI-HALF-TF263A
4788780000000000,330,DELI-HALF-WS135M
4950090000000000,300,DELI-HALF-RA574R
4688860000000000,87,DELI-HALF-PC540Z
6301440000000000,218,DELI-HALF-QT625A
4778250000000000,372,DELI-HALF-DJ743E
4640820000000000,180,DELI-HALF-CA354H
6166110000000000,156,DELI-HALF-LT728T
5358120000000000,130,DELI-HALF-NB716O
4865140000000000,176,DELI-HALF-MW912U
4522710000000000,232,DELI-HALF-YX461U
5135030000000000,246,DELI-HALF-JY672F
5299610000000000,159,DELI-HALF-LE308B
4812800000000000,255,DELI-HALF-PF695B
4896570000000000,478,DELI-HALF-AZ817Y
5895470000000000,90,DELI-HALF-ZN814C
5092280000000000,150,DELI-HALF-GU653Z
5132960000000000,507,DELI-HALF-IT976W
5747270000000000,273,DELI-HALF-KX392B
5862950000000000,162,DELI-HALF-FB164J
6356410000000000,195,DELI-HALF-UF709Z
6284270000000000,210,DELI-HALF-EM670R
5423680000000000,150,DELI-HALF-QZ583K
6571390000000000,202,DELI-HALF-JC082H
6166110000000000,156,DELI-HALF-UO931X
6344460000000000,279,DELI-HALF-UH681W
5785260000000000,353,DELI-HALF-XA652W
6593610000000000,198,DELI-HALF-CF263B
5187420000000000,186,DELI-HALF-IB260B
4817400000000000,225,DELI-HALF-ME408P
5267180000000000,53,DELI-HALF-RN215C
6410850000000000,159,DELI-HALF-IU402S
5871710000000000,484,DELI-HALF-KI395J
5667580000000000,358,DELI-HALF-TR215U
5743410000000000,600,DELI-HALF-VT832A
4612650000000000,1276,DELI-HALF-ZV478S
4773140000000000,648,DELI-HALF-QD069N
6083820000000000,267,DELI-HALF-AJ604T
5010650000000000,64,DELI-HALF-ZS526F
5547780000000000,150,DELI-HALF-HB723H
5358920000000000,165,DELI-HALF-MT297K
6279680000000000,144,DELI-HALF-WY608S
6026350000000000,173,DELI-HALF-WL158P
5517500000000000,264,DELI-HALF-AW029K
5590820000000000,331,DELI-HALF-JE791E
6389480000000000,134,DELI-HALF-IY823F
5106120000000000,409,DELI-HALF-ZH359M
5870150000000000,128,DELI-HALF-AT846U
5285030000000000,389,DELI-HALF-OB471N
5555390000000000,264,DELI-HALF-GL640O
5048320000000000,294,DELI-HALF-BY071I
6685110000000000,352,DELI-HALF-PX350J
5869040000000000,306,DELI-HALF-DX157Y
5642140000000000,237,DELI-HALF-ML784N
4689760000000000,145,DELI-HALF-JQ845L
5538510000000000,249,DELI-HALF-MU109B
5082340000000000,229,DELI-HALF-LC590C
4655550000000000,667,DELI-HALF-TB891S
6099790000000000,186,DELI-HALF-NA016K
6332730000000000,600,DELI-HALF-WU028F
5163400000000000,88,DELI-HALF-PD054G
5105470000000000,144,DELI-HALF-EN170F
4536190000000000,646,DELI-HALF-AT901B
5035760000000000,179,DELI-HALF-YX412W
6054500000000000,198,DELI-HALF-BK715A
5210720000000000,76,DELI-HALF-IP560V
5837920000000000,900,DELI-HALF-KW981H
5161910000000000,253,DELI-HALF-YM609D
6341560000000000,420,DELI-HALF-SW340U
5837490000000000,174,DELI-HALF-AH710F
5856400000000000,113,DELI-HALF-YE345Y
5796760000000000,128,DELI-HALF-XM150I
6544220000000000,357,DELI-HALF-PM547N
5762520000000000,591,DELI-HALF-GL962S
4548020000000000,156,DELI-HALF-FW079E
6298900000000000,112,DELI-HALF-XE721F
5578030000000000,256,DELI-HALF-NP456U
5562800000000000,438,DELI-HALF-FR043D
5145620000000000,128,DELI-HALF-GJ185D
5291270000000000,114,DELI-HALF-VL403G
5615680000000000,128,DELI-HALF-HB409O
6225140000000000,68,DELI-HALF-MJ453S
6625660000000000,358,DELI-HALF-NU265J
5504870000000000,648,DELI-HALF-SC968H
6170140000000000,198,DELI-HALF-WB507S
5271530000000000,73,DELI-HALF-HV719V
5574440000000000,357,DELI-HALF-PW791B
5531110000000000,266,DELI-HALF-RI263J
5345250000000000,216,DELI-HALF-TK501N
5522220000000000,337,DELI-HALF-BG329C
4811780000000000,255,DELI-HALF-TC495U
6510010000000000,770,DELI-HALF-MU340A
5471250000000000,155,DELI-HALF-EL501Y
5385840000000000,150,DELI-HALF-PW750O
4832290000000000,273,DELI-HALF-ZB205C
4738420000000000,359,DELI-HALF-EL436F
5597370000000000,312,DELI-HALF-LN259I
5594990000000000,102,DELI-HALF-EJ509A
6562010000000000,267,DELI-HALF-RH498A
5523290000000000,474,DELI-HALF-ZI526F
5934980000000000,150,DELI-HALF-QT502M
4736660000000000,130,DELI-HALF-CT056Q
6612020000000000,1167,DELI-HALF-JU571T
5250830000000000,285,DELI-HALF-OU468Q
5496250000000000,355,DELI-HALF-GR164V
6662770000000000,183,DELI-HALF-TD421W
4901290000000000,168,DELI-HALF-PW723M
5136940000000000,95,DELI-HALF-KO120Y
5046950000000000,238,DELI-HALF-MN231B
5858850000000000,280,DELI-HALF-GX425N
5387990000000000,220,DELI-HALF-XT073D
4810040000000000,68,DELI-HALF-BI063A
5544600000000000,229,DELI-HALF-LU704Y
6350940000000000,354,DELI-HALF-JW792V
4592010000000000,165,DELI-HALF-VW463U
6333910000000000,195,DELI-HALF-RL807V
5555040000000000,305,DELI-HALF-XZ907G
5309360000000000,145,DELI-HALF-NJ178K
5991260000000000,793,DELI-HALF-OI038C
6378400000000000,378,DELI-HALF-WG126B
6352610000000000,164,DELI-HALF-JF642Q
5146350000000000,3171,DELI-HALF-QF590W
6155170000000000,200,DELI-HALF-DX176H
6261280000000000,150,DELI-HALF-JM754L
6482530000000000,144,DELI-HALF-GN389N
4657160000000000,252,DELI-HALF-FT806A
4568560000000000,165,DELI-HALF-CI842N
6042960000000000,153,DELI-HALF-MF461H
6607430000000000,240,DELI-HALF-KW391K
4567000000000000,150,DELI-HALF-JT816A
6380550000000000,450,DELI-HALF-TI792U
5405000000000000,153,DELI-HALF-MX842I
5116890000000000,1273,DELI-HALF-HP475Y
5867920000000000,150,DELI-HALF-HT685V
5544600000000000,259,DELI-HALF-WX628Y
6360540000000000,240,DELI-HALF-JI689I
5837880000000000,153,DELI-HALF-UR091B
6367670000000000,222,DELI-HALF-GN961Q
6354040000000000,483,DELI-HALF-AP239F
5229720000000000,152,DELI-HALF-CD315Q
6535760000000000,72,DELI-HALF-WX873R
4832880000000000,177,DELI-HALF-HC815X
6660210000000000,324,DELI-HALF-BS186J
5278480000000000,1038,DELI-HALF-MK569C
5248420000000000,99,DELI-HALF-WG926A
5540800000000000,417,DELI-HALF-BD487B
5641810000000000,513,DELI-HALF-EN582N
5098620000000000,193,DELI-HALF-AZ286X
5846980000000000,128,DELI-HALF-HO235X
5131500000000000,252,DELI-HALF-CG658R
4839680000000000,488,DELI-HALF-XO302H
4782210000000000,705,DELI-HALF-EQ842E
6136550000000000,136,DELI-HALF-SP521D
5223990000000000,495,DELI-HALF-BL853N
5642780000000000,315,DELI-HALF-DO749X
6204350000000000,170,DELI-HALF-OM129S
4895330000000000,189,DELI-HALF-CZ871A
5655520000000000,330,DELI-HALF-TZ907K
6668790000000000,142,DELI-HALF-NV139P
4778470000000000,1734,DELI-HALF-VD196U
5887470000000000,380,DELI-HALF-SU405V
5300210000000000,317,DELI-HALF-PH641V
6408560000000000,148,DELI-HALF-QZ152G
5315790000000000,270,DELI-HALF-WL247J
4748060000000000,879,DELI-HALF-VU463S
4528440000000000,80,DELI-HALF-ZU976J
5223910000000000,127,DELI-HALF-PW678O
4819910000000000,162,DELI-HALF-QP548R
5210670000000000,113,DELI-HALF-CY213N
5125090000000000,294,DELI-HALF-CG615X
5508380000000000,198,DELI-HALF-VM032S
5405000000000000,139,DELI-HALF-HE524L
5791180000000000,329,DELI-HALF-BO738H
5413620000000000,142,DELI-HALF-ZE509N
6219800000000000,472,DELI-HALF-HW136M
4762300000000000,156,DELI-HALF-SJ650W
4695570000000000,283,DELI-HALF-AC428Y
6289670000000000,381,DELI-HALF-TH705H
5982080000000000,362,DELI-HALF-NR612W
6321570000000000,280,DELI-HALF-CB241V
6147510000000000,174,DELI-HALF-FP320C
6275970000000000,213,DELI-HALF-GF287C
5626400000000000,360,DELI-HALF-WV230N
5209960000000000,165,DELI-HALF-TG738B
4709730000000000,150,DELI-HALF-OH309X
6586090000000000,153,DELI-HALF-JF075G
4967770000000000,422,DELI-HALF-AN504M
5636910000000000,322,DELI-HALF-WG892Q
6298830000000000,150,DELI-HALF-DV465T
6023930000000000,225,DELI-HALF-CF651U
5709130000000000,68,DELI-HALF-IQ605T
5445190000000000,218,DELI-HALF-DF623K
5351390000000000,52,DELI-HALF-YH762L
5788070000000000,114,DELI-HALF-GP615Q
6242260000000000,142,DELI-HALF-DI736V
6502010000000000,465,DELI-HALF-KE320W
6468290000000000,76,DELI-HALF-HZ419R
6508860000000000,153,DELI-HALF-RT982G
4579300000000000,153,DELI-HALF-PV617H
5395160000000000,385,DELI-HALF-YF521O
6309840000000000,255,DELI-HALF-JV092X
5599050000000000,327,DELI-HALF-ZS745B
6155590000000000,133,DELI-HALF-IM063C
6623390000000000,321,DELI-HALF-MO586U
4926210000000000,240,DELI-HALF-OY951L
4525900000000000,243,DELI-HALF-KO825R
6218190000000000,888,DELI-HALF-SJ703D
6191470000000000,378,DELI-HALF-NS274Y
5523580000000000,162,DELI-HALF-GW835K
6237780000000000,142,DELI-HALF-KZ296F
4855020000000000,136,DELI-HALF-PD120W
5272820000000000,232,DELI-HALF-DC410F
6080570000000000,344,DELI-HALF-MP912F
6732770000000000,153,DELI-HALF-FR237V
5895110000000000,423,DELI-HALF-KE972G
5752980000000000,150,DELI-HALF-VZ135R
6009980000000000,348,DELI-HALF-WT846I
6607910000000000,360,DELI-HALF-RE245U
6224670000000000,243,DELI-HALF-GN324N
4848400000000000,246,DELI-HALF-VA472T
4768160000000000,298,DELI-HALF-FJ603Z
4508850000000000,150,DELI-HALF-MI739T
5311980000000000,90,DELI-HALF-FJ874K
4564360000000000,441,DELI-HALF-ON431A
5350000000000000,246,DELI-HALF-EN431V
5288420000000000,448,DELI-HALF-OH681V
5015520000000000,150,DELI-HALF-AT184Y
5275930000000000,168,DELI-HALF-RO150G
6720020000000000,402,DELI-HALF-BP609U
6368930000000000,68,DELI-HALF-FN187I
6754060000000000,111,DELI-HALF-BQ632Z
6233500000000000,687,DELI-HALF-RQ579U
6383210000000000,948,DELI-HALF-RQ125O
6084220000000000,213,DELI-HALF-HY051V
4834470000000000,447,DELI-HALF-UA163Z
5511470000000000,90,DELI-HALF-YN158S
5247170000000000,130,DELI-HALF-HC801D
5300210000000000,93,DELI-HALF-QR793W
5272080000000000,238,DELI-HALF-DN507D
6491880000000000,150,DELI-HALF-XE620B
5469000000000000,140,DELI-HALF-AP746G
4589050000000000,526,DELI-HALF-IS031K
5861200000000000,136,DELI-HALF-KY072J
6504700000000000,162,DELI-HALF-UM420F
5661320000000000,139,DELI-HALF-ZX329D
5121960000000000,338,DELI-HALF-IV193Q
6048040000000000,324,DELI-HALF-KP251F
5835010000000000,372,DELI-HALF-MU697K
5998470000000000,278,DELI-HALF-GP509U
5450690000000000,338,DELI-HALF-WS362A
6216670000000000,255,DELI-HALF-ZI871P
5840150000000000,919,DELI-HALF-HY762V
4840620000000000,90,DELI-HALF-DZ856J
5863160000000000,313,DELI-HALF-WA592L
5324710000000000,387,DELI-HALF-PB629F
6601270000000000,706,DELI-HALF-SH948Q
5244990000000000,148,DELI-HALF-ZJ074P
6502480000000000,180,DELI-HALF-VN239F
5837480000000000,434,DELI-HALF-UO945F
5532660000000000,235,DELI-HALF-OU740U
6615620000000000,150,DELI-HALF-TV720T
4715040000000000,240,DELI-HALF-FT012D
5681320000000000,223,DELI-HALF-NY746I
5755710000000000,246,DELI-HALF-LO519O
6227810000000000,315,DELI-HALF-ZQ046Q
5087760000000000,225,DELI-HALF-BT108A
4944600000000000,267,DELI-HALF-ZF637D
6588940000000000,73,DELI-HALF-NP936A
5359340000000000,95,DELI-HALF-IH478S
6395560000000000,637,DELI-HALF-OT203S
5106930000000000,1040,DELI-HALF-RB352A
5430740000000000,149,DELI-HALF-YA926X
6329370000000000,182,DELI-HALF-WX390V
5549240000000000,127,DELI-HALF-NP649V
4692770000000000,591,DELI-HALF-CM167M
5210290000000000,64,DELI-HALF-DX607D
4775150000000000,358,DELI-HALF-PT968R
5531130000000000,328,DELI-HALF-SX127V
6716020000000000,79,DELI-HALF-PK938Y
5898530000000000,204,DELI-HALF-XO164G
5581890000000000,627,DELI-HALF-VL450U
6631960000000000,229,DELI-HALF-GR437J
5477080000000000,204,DELI-HALF-TR268G
5703470000000000,300,DELI-HALF-WB218R
5813270000000000,135,DELI-HALF-FK693P
6285290000000000,654,DELI-HALF-SB376P
6026260000000000,754,DELI-HALF-TA038T
5943780000000000,183,DELI-HALF-KG396A
6174310000000000,213,DELI-HALF-WD836S
6309510000000000,130,DELI-HALF-EO609Q
5399610000000000,501,DELI-HALF-JS540H
5733800000000000,370,DELI-HALF-FA943H
5697950000000000,92,DELI-HALF-EW814B
5634830000000000,189,DELI-HALF-NQ846G
5079310000000000,409,DELI-HALF-AK582O
5116580000000000,184,DELI-HALF-FW589E
6528600000000000,170,DELI-HALF-ZR076X
6129090000000000,190,DELI-HALF-GL548T
5142080000000000,114,DELI-HALF-FU670O
6156490000000000,132,DELI-HALF-GN149Z
6707790000000000,330,DELI-HALF-GY192W
6176880000000000,600,DELI-HALF-CW061R
6101880000000000,171,DELI-HALF-GJ267S
6538670000000000,105,DELI-HALF-DR254C
5083640000000000,255,DELI-HALF-KL069U
5150910000000000,354,DELI-HALF-LA680M
6742320000000000,104,DELI-HALF-IE416N
4703000000000000,846,DELI-HALF-XI041Y
5696560000000000,348,DELI-HALF-SI492W
6165850000000000,90,DELI-HALF-QK690N
6222590000000000,378,DELI-HALF-BV824J
6685150000000000,179,DELI-HALF-WB639G
5307260000000000,607,DELI-HALF-GH823L
4935260000000000,286,DELI-HALF-OY794B
6692280000000000,8403,DELI-HALF-DJ473K
5009700000000000,320,DELI-HALF-BS796Q
4771410000000000,153,DELI-HALF-JB018C
5256620000000000,136,DELI-HALF-NM072V
5490530000000000,289,DELI-HALF-TA031A
5150450000000000,195,DELI-HALF-RU864N
4990800000000000,1104,DELI-HALF-NJ750G
6636780000000000,111,DELI-HALF-EV137D
5116300000000000,148,DELI-HALF-OC673M
5434680000000000,269,DELI-HALF-UT126T
6531910000000000,150,DELI-HALF-XC795F
5033460000000000,108,DELI-HALF-WD042T
5704060000000000,336,DELI-HALF-BC750J
5620430000000000,281,DELI-HALF-HV239S
5955170000000000,170,DELI-HALF-JM240V
4729550000000000,313,DELI-HALF-DR265P
5534490000000000,509,DELI-HALF-FM159C
6023330000000000,201,DELI-HALF-FC652K
5560550000000000,117,DELI-HALF-BI840P
5993150000000000,213,DELI-HALF-WH140W
4649070000000000,120,DELI-HALF-FQ408N
5233800000000000,402,DELI-HALF-OV935O
6692680000000000,223,DELI-HALF-BU192S
5763950000000000,159,DELI-HALF-IO081D
6203730000000000,259,DELI-HALF-ZP925B
6533580000000000,319,DELI-HALF-KT784W
6160710000000000,177,DELI-HALF-KX142A
5473140000000000,274,DELI-HALF-QF396E
6178480000000000,234,DELI-HALF-PR049T
5300110000000000,232,DELI-HALF-SF261U
4873560000000000,68,DELI-HALF-UC908O
6123450000000000,105,DELI-HALF-HV651K
5368630000000000,128,DELI-HALF-HB726C
5636950000000000,320,DELI-HALF-MK142P
6697920000000000,104,DELI-HALF-SR012G
5980550000000000,329,DELI-HALF-QU923I
5502970000000000,72,DELI-HALF-BL029C
5196010000000000,321,DELI-HALF-KB246O
5690570000000000,312,DELI-HALF-FP240P
6531640000000000,150,DELI-HALF-UN904P
6491380000000000,408,DELI-HALF-MY812S
4972410000000000,165,DELI-HALF-AI938W
6410200000000000,120,DELI-HALF-PC617G
5597260000000000,385,DELI-HALF-AC291R
6470740000000000,429,DELI-HALF-AF329C
5541740000000000,142,DELI-HALF-XP571E
5275770000000000,270,DELI-HALF-EC536S
6157870000000000,338,DELI-HALF-SC348G
5577020000000000,276,DELI-HALF-UO589S
6453000000000000,210,DELI-HALF-PO684R
6728950000000000,96,DELI-HALF-HY948X
6217900000000000,301,DELI-HALF-RB735H
6456840000000000,108,DELI-HALF-DC860G
4715040000000000,1362,DELI-HALF-VP124T
5993430000000000,99,DELI-HALF-SY275I
4615740000000000,232,DELI-HALF-UB560P
6203730000000000,150,DELI-HALF-IH148I
5667620000000000,267,DELI-HALF-BA815R
5589210000000000,82,DELI-HALF-IX794J
5940580000000000,336,DELI-HALF-QV672O
6309160000000000,284,DELI-HALF-RB701A
6218190000000000,276,DELI-HALF-EM105R
6559620000000000,339,DELI-HALF-GO970L
6300970000000000,670,DELI-HALF-MI852C
5561210000000000,168,DELI-HALF-WL265L
5063210000000000,765,DELI-HALF-PN638D
6249940000000000,98,DELI-HALF-MV537H
5357700000000000,90,DELI-HALF-MN210L
6698970000000000,160,DELI-HALF-WG364B
5594780000000000,248,DELI-HALF-EV158X
5504440000000000,108,DELI-HALF-ET540R
6053050000000000,150,DELI-HALF-UO935I
4765700000000000,646,DELI-HALF-CU469C
5227140000000000,108,DELI-HALF-NO843X
4596430000000000,731,DELI-HALF-HS384H
6309510000000000,128,DELI-HALF-LT285X
5086390000000000,673,DELI-HALF-EF968Q
6592090000000000,510,DELI-HALF-GA102X
5682660000000000,237,DELI-HALF-VS735Q
5233800000000000,156,DELI-HALF-MC507U
5764550000000000,321,DELI-HALF-XS762E
5099870000000000,269,DELI-HALF-QX472D
5105120000000000,102,DELI-HALF-XZ312P
5335880000000000,165,DELI-HALF-AE608M
5478380000000000,645,DELI-HALF-PG812X
5849960000000000,68,DELI-HALF-RC749D
5698710000000000,225,DELI-HALF-ER801K
6281470000000000,1437,DELI-HALF-RC214M
6194270000000000,341,DELI-HALF-WY376H
5502600000000000,87,DELI-HALF-TS784D
6186350000000000,67,DELI-HALF-AM120Y
4839570000000000,433,DELI-HALF-LJ168L
5402600000000000,491,DELI-HALF-BX570U
6659540000000000,258,DELI-HALF-RC049P
5541180000000000,174,DELI-HALF-IU874N
5617040000000000,105,DELI-HALF-PV814E
5916640000000000,512,DELI-HALF-SJ379H
6141950000000000,372,DELI-HALF-OK963R
5418200000000000,382,DELI-HALF-CJ597U
5347320000000000,373,DELI-HALF-KF390U
6643500000000000,440,DELI-HALF-JW259V
6285810000000000,315,DELI-HALF-PD950O
5058650000000000,1683,DELI-HALF-BR328O
4997750000000000,90,DELI-HALF-MC451D
6596050000000000,234,DELI-HALF-AR423T
5983600000000000,92,DELI-HALF-UC049X
5873700000000000,108,DELI-HALF-AJ534J
5363600000000000,179,DELI-HALF-KC230W
4544010000000000,105,DELI-HALF-WY607I
5693610000000000,278,DELI-HALF-YH809E
6048950000000000,165,DELI-HALF-PS237V
4671060000000000,184,DELI-HALF-PB387W
5537270000000000,144,DELI-HALF-BV523Q
5216810000000000,318,DELI-HALF-NK908T
4731700000000000,276,DELI-HALF-ZX814R
4668350000000000,306,DELI-HALF-LI421Z
5577150000000000,136,DELI-HALF-PE841E
6572900000000000,93,DELI-HALF-RG782I
6427420000000000,440,DELI-HALF-XF267Z
4762070000000000,81,DELI-HALF-JS150F
4995750000000000,150,DELI-HALF-SC142I
5846720000000000,243,DELI-HALF-SC168G
6669750000000000,252,DELI-HALF-JI083U
5365800000000000,204,DELI-HALF-IZ948N
4537850000000000,303,DELI-HALF-XJ723W
6268040000000000,645,DELI-HALF-KA461S
6229400000000000,1048,DELI-HALF-FC362Q
5428880000000000,156,DELI-HALF-OU489P
5424480000000000,330,DELI-HALF-HW620U
5732790000000000,330,DELI-HALF-UV941Q
5527440000000000,218,DELI-HALF-EX602R
4617580000000000,408,DELI-HALF-MA941U
4640640000000000,558,DELI-HALF-DC384P
6252740000000000,120,DELI-HALF-ES430L
5621740000000000,121,DELI-HALF-AC514M
4662710000000000,429,DELI-HALF-KJ934I
5342430000000000,501,DELI-HALF-ED857R
5033610000000000,102,DELI-HALF-CB785U
6346590000000000,492,DELI-HALF-NM602H
5290380000000000,156,DELI-HALF-US736J
5175540000000000,75,DELI-HALF-WC504H
4609640000000000,286,DELI-HALF-AP096E
4852870000000000,366,DELI-HALF-VN705R
6119170000000000,735,DELI-HALF-AL130U
6271940000000000,168,DELI-HALF-AP326K
4987070000000000,342,DELI-HALF-RM869L
4847050000000000,216,DELI-HALF-SL259A
5472510000000000,450,DELI-HALF-PJ301K
5209990000000000,172,DELI-HALF-UO982O
5545840000000000,199,DELI-HALF-BQ627E
5017500000000000,429,DELI-HALF-LT390W
6524780000000000,65,DELI-HALF-RA569U
5074890000000000,204,DELI-HALF-SN427G
4958290000000000,405,DELI-HALF-GO751K
6542370000000000,150,DELI-HALF-IQ302C
5868310000000000,274,DELI-HALF-UF630H
4794200000000000,76,DELI-HALF-LM756R
5033400000000000,113,DELI-HALF-NA370R
4511870000000000,180,DELI-HALF-SP672P
4757650000000000,483,DELI-HALF-EQ325F
5045540000000000,213,DELI-HALF-VJ820A
4876660000000000,192,DELI-HALF-KE124N
4947430000000000,147,DELI-HALF-GF961D
5284710000000000,114,DELI-HALF-ZI736D
6667310000000000,139,DELI-HALF-PZ901Y
4700060000000000,348,DELI-HALF-LS315M
5837960000000000,220,DELI-HALF-FM189X
5958130000000000,537,DELI-HALF-BP273C
6570490000000000,240,DELI-HALF-CK936R
4940020000000000,276,DELI-HALF-AU051Z
6106000000000000,174,DELI-HALF-SG907B
6404510000000000,130,DELI-HALF-LW036S
5371960000000000,718,DELI-HALF-MA463K
5337490000000000,159,DELI-HALF-MP086Y
6667880000000000,128,DELI-HALF-DN580X
4688860000000000,87,DELI-HALF-WQ527V
4574330000000000,480,DELI-HALF-LG685Y
4540670000000000,128,DELI-HALF-JQ915A
6095300000000000,473,DELI-HALF-VE508C
4990380000000000,286,DELI-HALF-UT403Y
5811380000000000,220,DELI-HALF-YQ789L
4607180000000000,246,DELI-HALF-NO897T
5595300000000000,93,DELI-HALF-BG794C
6062910000000000,414,DELI-HALF-XR589J
5614150000000000,162,DELI-HALF-IZ237B
5130340000000000,675,DELI-HALF-FY720Q
4754840000000000,320,DELI-HALF-RE136E
5572350000000000,162,DELI-HALF-HI062B
6703550000000000,177,DELI-HALF-KS976Y
6449600000000000,605,DELI-HALF-PS075O
5538490000000000,240,DELI-HALF-IK041X
6414500000000000,342,DELI-HALF-OC192B
5321900000000000,133,DELI-HALF-ZC384J
5306560000000000,243,DELI-HALF-ZA843Y
5376900000000000,2136,DELI-HALF-DL507K
6258570000000000,136,DELI-HALF-JK670Q
5835270000000000,323,DELI-HALF-QK890Q
5292110000000000,186,DELI-HALF-AE438M
4694090000000000,324,DELI-HALF-TS369U
5544830000000000,515,DELI-HALF-CJ214T
4670570000000000,243,DELI-HALF-KC684L
5953060000000000,269,DELI-HALF-JV157U
5383570000000000,189,DELI-HALF-XI918N
5401160000000000,99,DELI-HALF-WC093Y
5622120000000000,836,DELI-HALF-SI387M
6453610000000000,1320,DELI-HALF-MW813P
5114600000000000,292,DELI-HALF-LU635B
4720780000000000,182,DELI-HALF-LM932P
6248780000000000,670,DELI-HALF-PR651N
5919190000000000,788,DELI-HALF-NX795S
6590390000000000,426,DELI-HALF-LR391G
5721630000000000,435,DELI-HALF-FS903O
6033710000000000,2136,DELI-HALF-JL432K
6073480000000000,292,DELI-HALF-NP192E
6569940000000000,171,DELI-HALF-IG367F
4813480000000000,174,DELI-HALF-ZG431K
5903400000000000,155,DELI-HALF-VZ462G
5098240000000000,295,DELI-HALF-VT349M
5622120000000000,354,DELI-HALF-AI701I
4956740000000000,232,DELI-HALF-LA137K
5181020000000000,52,DELI-HALF-QF521A
5899700000000000,924,DELI-HALF-LS247Y
5728410000000000,1107,DELI-HALF-WX490B
5363600000000000,213,DELI-HALF-VT014D
4864750000000000,405,DELI-HALF-XS795L
5498770000000000,363,DELI-HALF-VO287Z
6352840000000000,240,DELI-HALF-ZB254B
5239060000000000,366,DELI-HALF-DP512I
5454520000000000,253,DELI-HALF-OR316L
5552710000000000,427,DELI-HALF-GZ716A
6473600000000000,164,DELI-HALF-VJ267R
5455230000000000,272,DELI-HALF-IW974K
6005600000000000,226,DELI-HALF-FA738Y
4696490000000000,292,DELI-HALF-CO052J
5338380000000000,312,DELI-HALF-GB875R
6559850000000000,842,DELI-HALF-GC798X
4920650000000000,340,DELI-HALF-YM258Y
6375150000000000,150,DELI-HALF-PM973W
4552850000000000,651,DELI-HALF-JQ641J
6447630000000000,349,DELI-HALF-KM213H
5745910000000000,242,DELI-HALF-UN875L
5227140000000000,207,DELI-HALF-FN083W
5749620000000000,420,DELI-HALF-IF107B
6287910000000000,94,DELI-HALF-LW234Q
6404510000000000,132,DELI-HALF-ZS257I
5746800000000000,227,DELI-HALF-SM325G
5400260000000000,380,DELI-HALF-XE740H
4729720000000000,263,DELI-HALF-IC982Z
5782350000000000,218,DELI-HALF-NO168T
5725650000000000,156,DELI-HALF-SY907B
4975670000000000,165,DELI-HALF-FL124U
5092540000000000,108,DELI-HALF-EI394E
4675690000000000,148,DELI-HALF-PE810K
5832470000000000,534,DELI-HALF-EX304T
5520340000000000,363,DELI-HALF-ZI274U
4850630000000000,309,DELI-HALF-BZ126O
4914780000000000,150,DELI-HALF-ZO276Z
5861390000000000,52,DELI-HALF-DF629B
5486930000000000,357,DELI-HALF-QK756T
4917330000000000,218,DELI-HALF-SR986N
4580460000000000,441,DELI-HALF-XL093B
5605980000000000,390,DELI-HALF-JT340K
4573770000000000,414,DELI-HALF-ZX247I
5265510000000000,142,DELI-HALF-LZ803V
5232990000000000,92,DELI-HALF-ZH705F
5124730000000000,162,DELI-HALF-LM123Q
6429680000000000,465,DELI-HALF-WO427B
6686920000000000,389,DELI-HALF-NK154N
4996680000000000,300,DELI-HALF-JN123B
5140740000000000,627,DELI-HALF-CW742Q
4921280000000000,136,DELI-HALF-VY625T
6152450000000000,778,DELI-HALF-BH258P
5587440000000000,150,DELI-HALF-AX180W
6499840000000000,174,DELI-HALF-JT810M
5656840000000000,156,DELI-HALF-EZ163V
5952960000000000,192,DELI-HALF-BJ251Z
5590690000000000,636,DELI-HALF-AS467L
4518430000000000,179,DELI-HALF-ON673S
5928680000000000,218,DELI-HALF-LT512V
6730630000000000,110,DELI-HALF-SB615Y
4741620000000000,226,DELI-HALF-FD318F
6221840000000000,403,DELI-HALF-FT605C
6461020000000000,346,DELI-HALF-TF596O
6134270000000000,222,DELI-HALF-IH871O
5622120000000000,329,DELI-HALF-ZF576I
6404510000000000,128,DELI-HALF-TK287R
5165240000000000,73,DELI-HALF-GO752U
6668790000000000,156,DELI-HALF-DV530P
5812910000000000,330,DELI-HALF-BA896F
5054390000000000,104,DELI-HALF-CL745D
6189400000000000,309,DELI-HALF-WJ105V
4559930000000000,156,DELI-HALF-OQ813E
5926500000000000,192,DELI-HALF-OT095B
5109870000000000,196,DELI-HALF-IZ465P
6699200000000000,213,DELI-HALF-IH625B
4785730000000000,674,DELI-HALF-FJ439L
6345690000000000,139,DELI-HALF-UO451O
5423160000000000,450,DELI-HALF-NA451Q
5675350000000000,318,DELI-HALF-ZO480X
