order_id	order_no	user_id	shop_id	cart_item_list	item_total_price	tax_rate	sales_tax	user_coupon_id	discount_code	discount_price	total_price	time_type	order_state	receive_type	order_date	receive_date	approve_date	finish_date	created_at	updated_at	driver_id	delivery_charge	original_item_total_price	delivery_date	latest_delivery_date	accept_date	pickup_date	arrive_date	pass_date	item_discount_price	shop_delivery_area_id	user_delivery_area_id	local_area_flag
4001321	IR302C	6.35252E+15	10208		3204	1.08	0	13781012	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 13:26	2021/9/28 13:39	2021/9/28 13:27	2021/9/28 13:36	2021/9/28 13:26	2021/9/28 13:36	47467	300	3204	2021/9/28 13:49	2021/9/28 14:19	2021/9/28 13:30	2021/9/28 13:36		2021/9/28 13:41	0	81	83	0
4001322	UI420B	6.50359E+15	81776		1150	1.08	0	16588120	FREE-GZSU5893	550	0	1	4	2	2021/9/28 13:26	2021/9/28 13:49	2021/9/28 13:26	2021/9/28 13:38	2021/9/28 13:26	2021/9/28 13:38	43380	550	1150	2021/9/28 14:14	2021/9/28 14:44	2021/9/28 13:26	2021/9/28 13:38		2021/9/28 13:53	0	120099	120104	1
4001323	LN985D	5.0403E+15	24346		880	1.08	0			0	0	1	4	1	2021/9/28 13:26	2021/9/28 13:39	2021/9/28 13:27	2021/9/28 13:32	2021/9/28 13:26	2021/9/28 13:32										0			0
4001324	QO901D	4.50845E+15	59529		1700	1.08	0	16679462	DELI-SPTN6789	1000	0	1	4	2	2021/9/28 13:26	2021/9/28 13:44	2021/9/28 13:28	2021/9/28 13:40	2021/9/28 13:26	2021/9/28 13:40	29407	350	1700	2021/9/28 13:59	2021/9/28 14:29	2021/9/28 13:35	2021/9/28 13:42		2021/9/28 13:55	85	140035	140037	0
4001325	JZ508W	5.03893E+15	41765		1680	1.08	0	16720895	DELI-f2ntbhk	1250	0	1	4	2	2021/9/28 13:26	2021/9/28 13:35	2021/9/28 13:27	2021/9/28 13:32	2021/9/28 13:26	2021/9/28 13:32	22070	500	1680	2021/9/28 13:55	2021/9/28 14:25	2021/9/28 13:28	2021/9/28 13:40		2021/9/28 13:59	84	140037	140006	0
4001326	MW536N	4.73558E+15	58257		1500	1.08	0	7580845	DELI-funufao	1250	0	1	91	2	2021/9/28 13:26	2021/9/28 13:39	2021/9/28 13:27		2021/9/28 13:26	2021/9/28 13:33	0	350	1500	2021/9/28 13:54	2021/9/28 14:24					0	370001	370001	1
4001327	TE098M	5.09671E+15	28354		1730	1.08	0	16714824	DELI-SPWD4389	700	0	1	4	2	2021/9/28 13:26	2021/9/28 13:44	2021/9/28 13:28	2021/9/28 13:42	2021/9/28 13:26	2021/9/28 13:42	26636	550	1730	2021/9/28 14:09	2021/9/28 14:39	2021/9/28 13:35	2021/9/28 13:51		2021/9/28 14:07	0	10003	10007	0
4001328	TN610D	6.58578E+15	22623		1760	1.08	0	8611589	sorry-00001	500	0	1	4	2	2021/9/28 13:26	2021/9/28 13:49	2021/9/28 13:27	2021/9/28 13:53	2021/9/28 13:26	2021/9/28 13:53	42564	300	1760	2021/9/28 13:59	2021/9/28 14:29	2021/9/28 13:40	2021/9/28 13:56		2021/9/28 14:06	88	110070	110072	0
4001329	UR562J	6.46035E+15	74966		1500	1.08	0	16574787	DELI-HALF-MJ087N	300	0	1	4	2	2021/9/28 13:27	2021/9/28 13:50	2021/9/28 13:27	2021/9/28 13:46	2021/9/28 13:27	2021/9/28 13:46	4759	350	1500	2021/9/28 14:05	2021/9/28 14:35	2021/9/28 13:40	2021/9/28 13:57		2021/9/28 14:07	75	130051	97	0
4001330	XP970F	4.54402E+15	43066		3000	1.08	0	13285447	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:28	2021/9/28 13:44	2021/9/28 13:27	2021/9/28 13:44	32448	350	3000	2021/9/28 13:55	2021/9/28 14:25	2021/9/28 13:28	2021/9/28 13:48		2021/9/28 14:04	0	10042	10014	1
4001331	XF208C	5.55232E+15	31418		870	1.08	0			0	0	1	4	2	2021/9/28 13:27	2021/9/28 13:35	2021/9/28 13:27	2021/9/28 13:35	2021/9/28 13:27	2021/9/28 13:35	9340	400	870	2021/9/28 13:50	2021/9/28 14:20	2021/9/28 13:28	2021/9/28 13:40		2021/9/28 13:50	0	17	28	0
4001332	YX507T	4.65903E+15	69125		1965	1.08	0	16720821	DELI-CNAG6372	1000	0	1	4	2	2021/9/28 13:27	2021/9/28 13:50	2021/9/28 13:27	2021/9/28 13:48	2021/9/28 13:27	2021/9/28 13:48	36717	300	1965	2021/9/28 14:00	2021/9/28 14:30	2021/9/28 13:42	2021/9/28 13:48		2021/9/28 13:58	0	40	40	0
4001333	NA054Q	5.14727E+15	7388		1060	1.08	0			0	0	1	4	1	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:27	2021/9/28 13:40										0			0
4001334	LD543T	6.39221E+15	39548		1550	1.08	0	6774923	DELI-30902mpstrial003000	500	0	1	4	2	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:27	2021/9/28 13:35	2021/9/28 13:27	2021/9/28 13:35	4355	300	1550	2021/9/28 13:50	2021/9/28 14:20	2021/9/28 13:31	2021/9/28 13:50		2021/9/28 13:56	77	130113	120003	0
4001335	OE237X	4.99127E+15	2477		835	1.08	0			0	0	1	4	1	2021/9/28 13:27	2021/9/28 14:05	2021/9/28 13:29	2021/9/28 13:47	2021/9/28 13:27	2021/9/28 13:47										0			0
4001336	JE761J	6.7088E+15	56297		1630	1.08	0	6818740	DELI-tpg-eg77s5	1250	0	1	91	2	2021/9/28 13:27	2021/9/28 13:45	2021/9/28 13:28		2021/9/28 13:27	2021/9/28 13:33	0	450	1630	2021/9/28 14:05	2021/9/28 14:35					81	100002	100001	1
4001337	XL834Z	4.59265E+15	77304		1670	1.08	0	2603862	DELI-tpg-ce1rhw	1000	0	1	4	2	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:28	2021/9/28 13:43	2021/9/28 13:27	2021/9/28 13:43	31502	500	1670	2021/9/28 14:00	2021/9/28 14:30	2021/9/28 13:36	2021/9/28 13:59		2021/9/28 14:16	0	110070	110071	0
4001338	BM904L	6.18807E+15	52365		1440	1.08	0			0	0	1	4	2	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:27	2021/9/28 13:41	2021/9/28 13:27	2021/9/28 13:41	19783	500	1440	2021/9/28 14:00	2021/9/28 14:30	2021/9/28 13:31	2021/9/28 13:42		2021/9/28 13:56	0	68	72	0
4001339	KZ246X	4.72521E+15	22523		1500	1.08	0	16695326	DELI-30927magazine001000	1000	0	1	4	2	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:28	2021/9/28 13:37	2021/9/28 13:27	2021/9/28 13:37	20171	300	1500	2021/9/28 13:50	2021/9/28 14:20	2021/9/28 13:31	2021/9/28 13:37		2021/9/28 13:39	0	400001	400001	0
4001340	MW590T	5.22212E+15	33519		1220	1.08	0			0	0	1	4	2	2021/9/28 13:27	2021/9/28 13:45	2021/9/28 13:28	2021/9/28 13:44	2021/9/28 13:27	2021/9/28 13:44	11485	400	1220	2021/9/28 14:00	2021/9/28 14:30	2021/9/28 13:36	2021/9/28 13:44		2021/9/28 13:54	0	3	23	0
4001341	PR804I	4.95537E+15	47194		1500	1.08	0	16720827	DELI-tpg-aq2hu8	1250	0	1	4	2	2021/9/28 13:27	2021/9/28 13:50	2021/9/28 13:28	2021/9/28 13:29	2021/9/28 13:27	2021/9/28 13:29	34987	350	1500	2021/9/28 14:05	2021/9/28 14:35	2021/9/28 13:28	2021/9/28 13:42		2021/9/28 13:51	0	140107	140113	1
4001342	YN347N	6.50655E+15	47202		1260	1.08	0			0	0	1	4	2	2021/9/28 13:27	2021/9/28 13:50	2021/9/28 13:28	2021/9/28 13:44	2021/9/28 13:27	2021/9/28 13:44	24253	300	1260	2021/9/28 14:00	2021/9/28 14:30	2021/9/28 13:41	2021/9/28 13:55		2021/9/28 14:00	0	130119	130119	0
4001343	MS923Z	5.45384E+15	16148		1520	1.08	0			0	0	1	4	2	2021/9/28 13:27	2021/9/28 13:40	2021/9/28 13:28	2021/9/28 13:34	2021/9/28 13:27	2021/9/28 13:34	2939	550	1520	2021/9/28 14:05	2021/9/28 14:35	2021/9/28 13:31	2021/9/28 13:39		2021/9/28 13:53	0	51	56	0
4001344	FJ856D	5.66684E+15	81801		980	1.08	0	16620538	FREE-GZSU5893	300	0	1	4	2	2021/9/28 13:28	2021/9/28 13:51	2021/9/28 13:28	2021/9/28 13:55	2021/9/28 13:28	2021/9/28 13:55	25971	300	980	2021/9/28 14:01	2021/9/28 14:31	2021/9/28 13:41	2021/9/28 13:55		2021/9/28 14:01	0	96	96	0
4001345	PL628S	6.60912E+15	39542		1540	1.08	0	16641896	DELI-f5l54mx	1250	0	1	4	2	2021/9/28 13:28	2021/9/28 13:51	2021/9/28 13:28	2021/9/28 13:45	2021/9/28 13:28	2021/9/28 13:45	55527	350	1540	2021/9/28 14:06	2021/9/28 14:36	2021/9/28 13:28	2021/9/28 13:45		2021/9/28 13:58	77	120053	120057	1
4001346	TA637U	6.13167E+15	33484		1560	1.08	0	16721157	DELI-tpg-2g20k9	1250	0	1	4	2	2021/9/28 13:28	2021/9/28 13:41	2021/9/28 13:28	2021/9/28 13:34	2021/9/28 13:28	2021/9/28 13:34	44703	350	1560	2021/9/28 13:56	2021/9/28 14:26	2021/9/28 13:33	2021/9/28 13:47		2021/9/28 13:59	78	110004	110162	0
4001347	GJ326I	4.70545E+15	61757		1510	1.08	0	13178237	DELI-invite_SK912X	1000	0	1	4	2	2021/9/28 13:28	2021/9/28 13:46	2021/9/28 13:30	2021/9/28 13:34	2021/9/28 13:28	2021/9/28 13:34	6852	300	1510	2021/9/28 13:56	2021/9/28 14:26	2021/9/28 13:30	2021/9/28 13:57		2021/9/28 14:03	75	110147	110147	1
4001348	LW370S	4.57223E+15	52369		1510	1.08	0	13293251	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 13:28	2021/9/28 13:41	2021/9/28 13:29	2021/9/28 13:44	2021/9/28 13:28	2021/9/28 13:44	4783	300	1510	2021/9/28 13:51	2021/9/28 14:21	2021/9/28 13:32	2021/9/28 13:44		2021/9/28 13:49	0	42	42	0
4001349	SU932U	6.03336E+15	47367		1770	1.08	0	16721132	DELI-SPWD4389	700	0	1	4	2	2021/9/28 13:28	2021/9/28 13:41	2021/9/28 13:29	2021/9/28 13:40	2021/9/28 13:28	2021/9/28 13:40	35885	450	1770	2021/9/28 14:01	2021/9/28 14:31	2021/9/28 13:33	2021/9/28 13:40		2021/9/28 13:52	88	140022	140023	0
4001350	QP351Y	5.40356E+15	51842		860	1.08	0	6603687	sorry-00001	500	0	1	4	1	2021/9/28 13:28	2021/9/28 13:36	2021/9/28 13:29	2021/9/28 13:39	2021/9/28 13:28	2021/9/28 13:39										0			0
4001351	GT387F	5.16222E+15	43127		1570	1.08	0	16702805	DELI-30927magazine101000	1000	0	1	4	2	2021/9/28 13:28	2021/9/28 13:51	2021/9/28 13:29	2021/9/28 13:41	2021/9/28 13:28	2021/9/28 13:41	25438	400	1570	2021/9/28 14:06	2021/9/28 14:36	2021/9/28 13:29	2021/9/28 13:42		2021/9/28 13:48	78	270192	270191	1
4001352	SN716B	6.14729E+15	13762		1050	1.08	0			0	0	1	4	2	2021/9/28 13:28	2021/9/28 13:51	2021/9/28 13:29	2021/9/28 13:33	2021/9/28 13:28	2021/9/28 13:33	23388	300	1050	2021/9/28 14:01	2021/9/28 14:31	2021/9/28 13:33	2021/9/28 13:54		2021/9/28 14:00	0	46	46	0
4001353	VB476C	4.54079E+15	35304		1500	1.08	0	16694965	DELI-30927magazine001000	1000	0	1	4	2	2021/9/28 13:28	2021/9/28 14:01	2021/9/28 13:30	2021/9/28 13:42	2021/9/28 13:28	2021/9/28 13:42	47246	450	1500	2021/9/28 14:21	2021/9/28 14:51	2021/9/28 13:43	2021/9/28 13:55		2021/9/28 14:23	0	110121	110158	0
4001354	XF614M	6.64154E+15	67940		1520	1.08	0	9857379	DELI-SPTN6789	1000	0	1	4	2	2021/9/28 13:28	2021/9/28 13:51	2021/9/28 13:29	2021/9/28 13:36	2021/9/28 13:28	2021/9/28 13:36	27620	500	1520	2021/9/28 14:11	2021/9/28 14:41	2021/9/28 13:36	2021/9/28 13:44		2021/9/28 13:55	0	37	70	0
4001355	TQ012G	4.60945E+15	51046		1592	1.08	0	16639763	DELI-AGSP7382	1200	0	1	4	2	2021/9/28 13:28	2021/9/28 13:41	2021/9/28 13:34	2021/9/28 13:34	2021/9/28 13:28	2021/9/28 13:34	28126	300	1592	2021/9/28 13:51	2021/9/28 14:21	2021/9/28 13:36	2021/9/28 13:48		2021/9/28 14:09	79	40004	40004	0
4001356	NQ514Q	6.68365E+15	19427		2730	1.08	0	16642947	DELI-HALF-PM428R	700	0	1	4	2	2021/9/28 13:28	2021/9/28 13:36	2021/9/28 13:29	2021/9/28 13:29	2021/9/28 13:28	2021/9/28 13:29	355	450	2730	2021/9/28 13:56	2021/9/28 14:26	2021/9/28 13:29	2021/9/28 13:38		2021/9/28 13:50	136	3	24	0
4001357	TW264G	6.39477E+15	16028		1688	1.08	0	16560691	DELI-30923famim500563908	500	0	1	4	2	2021/9/28 13:29	2021/9/28 13:42	2021/9/28 13:29	2021/9/28 13:42	2021/9/28 13:29	2021/9/28 13:42	31296	350	1688	2021/9/28 13:57	2021/9/28 14:27	2021/9/28 13:33	2021/9/28 13:45		2021/9/28 13:54	84	2	19	0
4001358	YI291A	4.59296E+15	36483		3080	1.08	0	16623626	DELI-f8now0r	1250	0	1	4	2	2021/9/28 13:29	2021/9/28 13:39	2021/9/28 13:29	2021/9/28 13:40	2021/9/28 13:29	2021/9/28 13:40	26490	400	3080	2021/9/28 13:54	2021/9/28 14:24	2021/9/28 13:30	2021/9/28 13:44		2021/9/28 14:01	0	130231	130233	0
4001359	YT785P	4.70476E+15	79403		1510	1.08	0	14126062	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 13:52	2021/9/28 13:29	2021/9/28 13:50	2021/9/28 13:29	2021/9/28 13:50	40503	350	1510	2021/9/28 14:07	2021/9/28 14:37	2021/9/28 13:43	2021/9/28 13:51		2021/9/28 13:59	0	22	46	0
4001360	IB423E	5.49456E+15	72704		2180	1.08	0	16721493	DELI-WKSB2987	500	0	1	4	2	2021/9/28 13:29	2021/9/28 13:49	2021/9/28 13:31	2021/9/28 13:34	2021/9/28 13:29	2021/9/28 13:34	42223	550	2180	2021/9/28 14:14	2021/9/28 14:44	2021/9/28 13:34	2021/9/28 13:38		2021/9/28 13:56	109	140004	140006	0
4001361	ST932C	6.06355E+15	81166		1781	1.08	0	15719099	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 13:47	2021/9/28 13:30	2021/9/28 13:38	2021/9/28 13:29	2021/9/28 13:38	25195	350	1781	2021/9/28 14:02	2021/9/28 14:32	2021/9/28 13:38	2021/9/28 13:53		2021/9/28 14:04	0	37	37	0
4001362	EF459D	6.28172E+15	45529		1546	1.08	0	13242017	DELI-SPTF6696	1200	0	1	4	2	2021/9/28 13:29	2021/9/28 13:42	2021/9/28 13:33	2021/9/28 13:34	2021/9/28 13:29	2021/9/28 13:34	54800	350	1546	2021/9/28 13:57	2021/9/28 14:27	2021/9/28 13:35	2021/9/28 13:43		2021/9/28 13:57	77	270006	270003	0
4001363	RF301T	5.76318E+15	7681		1540	1.08	0	15367768	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 13:42	2021/9/28 13:29	2021/9/28 13:30	2021/9/28 13:29	2021/9/28 13:30	23821	400	1540	2021/9/28 13:57	2021/9/28 14:27	2021/9/28 13:31	2021/9/28 13:42		2021/9/28 13:54	77	28	62	0
4001364	DK480R	6.09438E+15	57105		1530	1.08	0	13710495	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 13:42	2021/9/28 13:30	2021/9/28 13:45	2021/9/28 13:29	2021/9/28 13:45	27174	400	1530	2021/9/28 13:57	2021/9/28 14:27	2021/9/28 13:33	2021/9/28 13:49		2021/9/28 14:01	0	10008	10001	0
4001365	EX531B	4.68238E+15	42342		1160	1.08	0	13259492	sorry-00001	500	0	1	4	2	2021/9/28 13:29	2021/9/28 13:42	2021/9/28 13:29	2021/9/28 13:38	2021/9/28 13:29	2021/9/28 13:38	20211	300	1160	2021/9/28 13:52	2021/9/28 14:22	2021/9/28 13:34	2021/9/28 13:38		2021/9/28 13:42	0	21	46	0
4001366	CV491U	5.57958E+15	18779		1530	1.08	0	16617420	DELI-invite_DI529Z	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 14:02	2021/9/28 13:30	2021/9/28 13:40	2021/9/28 13:29	2021/9/28 13:40	35270	400	1530	2021/9/28 14:17	2021/9/28 14:47	2021/9/28 13:30	2021/9/28 13:42		2021/9/28 13:55	76	140013	140006	1
4001367	EF840U	5.13393E+15	47194		1530	1.08	0	16689491	DELI-CRNW5938	1200	0	1	4	2	2021/9/28 13:29	2021/9/28 13:52	2021/9/28 13:30	2021/9/28 13:34	2021/9/28 13:29	2021/9/28 13:34	45826	350	1530	2021/9/28 14:07	2021/9/28 14:37	2021/9/28 13:30	2021/9/28 13:44		2021/9/28 13:53	0	140107	140113	1
4001368	EL187O	5.54742E+15	24983		1288	1.08	0			0	0	1	4	2	2021/9/28 13:29	2021/9/28 13:52	2021/9/28 13:30	2021/9/28 13:34	2021/9/28 13:29	2021/9/28 13:34	15257	300	1288	2021/9/28 14:02	2021/9/28 14:32	2021/9/28 13:34	2021/9/28 13:43		2021/9/28 13:49	0	68	64	0
4001369	DQ013N	6.20205E+15	12585		1700	1.08	0	16720797	DELI-tpg-dxboe9	1250	0	1	4	2	2021/9/28 13:29	2021/9/28 14:12	2021/9/28 13:30	2021/9/28 13:47	2021/9/28 13:29	2021/9/28 13:47	52905	300	1700	2021/9/28 14:22	2021/9/28 14:52	2021/9/28 13:47	2021/9/28 13:52		2021/9/28 13:56	85	51	51	0
4001370	FO236B	6.34244E+15	42642		2500	1.08	0	13778270	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 13:57	2021/9/28 13:31	2021/9/28 13:41	2021/9/28 13:29	2021/9/28 13:41	30960	450	2500	2021/9/28 14:17	2021/9/28 14:47	2021/9/28 13:41	2021/9/28 13:51		2021/9/28 14:04	0	10011	10013	0
4001371	AO532Y	6.04737E+15	81793		1600	1.08	0	16655719	DELI-30927livestp2378968	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 13:52	2021/9/28 13:32	2021/9/28 13:53	2021/9/28 13:29	2021/9/28 13:53	29403	300	1600	2021/9/28 14:02	2021/9/28 14:32	2021/9/28 13:43	2021/9/28 13:53		2021/9/28 14:06	80	140012	140012	0
4001372	LE509O	6.75478E+15	46102		1510	1.08	0	9802508	DELI-invite_VN876T	1000	0	1	4	2	2021/9/28 13:29	2021/9/28 13:44	2021/9/28 13:30	2021/9/28 13:39	2021/9/28 13:30	2021/9/28 13:39	11469	300	1510	2021/9/28 13:54	2021/9/28 14:24	2021/9/28 13:35	2021/9/28 13:39		2021/9/28 13:44	75	140022	140022	0
4001373	GL793S	5.35064E+15	43687		1630	1.08	0	16631845	DELI-HALF-PL026G	200	0	1	4	2	2021/9/28 13:30	2021/9/28 13:53	2021/9/28 13:30	2021/9/28 13:41	2021/9/28 13:30	2021/9/28 13:41	30835	300	1630	2021/9/28 14:03	2021/9/28 14:33	2021/9/28 13:41	2021/9/28 13:52		2021/9/28 13:58	0	130126	130128	0
4001374	DF916S	4.73372E+15	35755		1920	1.08	0	16608151	DELI-SPTF4683	1200	0	1	4	2	2021/9/28 13:30	2021/9/28 13:48	2021/9/28 13:30	2021/9/28 13:30	2021/9/28 13:30	2021/9/28 13:30	13618	400	1920	2021/9/28 14:03	2021/9/28 14:33	2021/9/28 13:31	2021/9/28 13:45		2021/9/28 13:57	96	130032	130194	0
4001375	CZ235A	6.21162E+15	44833		1550	1.08	0	2629333	DELI-invite_XJ074J	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:53	2021/9/28 13:30	2021/9/28 13:54	2021/9/28 13:30	2021/9/28 13:54	20372	400	1550	2021/9/28 14:08	2021/9/28 14:38	2021/9/28 13:44	2021/9/28 13:54		2021/9/28 14:04	77	29	26	0
4001376	MU706K	4.88912E+15	80161		2020	1.08	0	5975230	DELI-invite_PQ769I	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:38	2021/9/28 13:31	2021/9/28 13:39	2021/9/28 13:30	2021/9/28 13:39	11127	350	2020	2021/9/28 13:53	2021/9/28 14:23	2021/9/28 13:32	2021/9/28 13:40		2021/9/28 13:48	101	9	18	0
4001377	KI634V	5.02259E+15	58423		1500	1.08	0	13235456	DELI-invite_JH724F	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:43	2021/9/28 13:30	2021/9/28 13:46	2021/9/28 13:30	2021/9/28 13:46	24823	300	1500	2021/9/28 13:53	2021/9/28 14:23	2021/9/28 13:34	2021/9/28 13:58		2021/9/28 14:08	75	140022	140022	0
4001378	ZT579T	5.40557E+15	13989		1680	1.08	0	16721336	DELI-tpg-8bmw9o	1250	0	1	4	2	2021/9/28 13:30	2021/9/28 13:48	2021/9/28 13:30	2021/9/28 13:49	2021/9/28 13:30	2021/9/28 13:49	14332	350	1680	2021/9/28 14:03	2021/9/28 14:33	2021/9/28 13:39	2021/9/28 13:52		2021/9/28 14:00	84	70	70	0
4001379	KJ618P	6.60873E+15	2405		1620	1.08	0	9735210	DELI-invite_SX361J	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 14:03	2021/9/28 13:31	2021/9/28 13:33	2021/9/28 13:30	2021/9/28 13:33	47664	300	1620	2021/9/28 14:13	2021/9/28 14:43	2021/9/28 13:33	2021/9/28 13:44		2021/9/28 13:46	0	78	78	0
4001380	TG143U	4.85073E+15	55554		780	1.08	0			0	0	1	4	2	2021/9/28 13:30	2021/9/28 13:48	2021/9/28 13:30	2021/9/28 13:50	2021/9/28 13:30	2021/9/28 13:50	52497	400	780	2021/9/28 14:03	2021/9/28 14:33	2021/9/28 13:47	2021/9/28 14:06		2021/9/28 14:19	0	130238	130187	0
4001381	CI325W	6.59814E+15	49213		1640	1.08	0	8666796	DELI-invite_XL583E	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:43	2021/9/28 13:31	2021/9/28 13:42	2021/9/28 13:30	2021/9/28 13:42	46542	400	1640	2021/9/28 13:58	2021/9/28 14:28	2021/9/28 13:34	2021/9/28 13:42		2021/9/28 13:53	82	130069	130067	0
4001382	XR375Y	5.01384E+15	66917		1800	1.08	0	13136489	DELI-invite_SY583V	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:53	2021/9/28 13:32	2021/9/28 13:53	2021/9/28 13:30	2021/9/28 13:53	36026	400	1800	2021/9/28 14:08	2021/9/28 14:38	2021/9/28 13:44	2021/9/28 13:53		2021/9/28 14:04	90	140027	140024	0
4001383	IR739S	5.33039E+15	67936		1510	1.08	0	16721452	FREE-GZSU5893	500	0	1	4	2	2021/9/28 13:30	2021/9/28 13:53	2021/9/28 13:31	2021/9/28 13:38	2021/9/28 13:30	2021/9/28 13:38	11474	500	1510	2021/9/28 14:13	2021/9/28 14:43	2021/9/28 13:38	2021/9/28 13:50		2021/9/28 14:04	0	45	95	0
4001384	IH605A	6.24811E+15	73400		1530	1.08	0	15934817	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:43	2021/9/28 13:31	2021/9/28 13:35	2021/9/28 13:30	2021/9/28 13:35	3364	350	1530	2021/9/28 13:58	2021/9/28 14:28	2021/9/28 13:34	2021/9/28 13:46		2021/9/28 13:57	0	26	25	0
4001385	WL785D	5.5994E+15	83911		1000	1.08	0			0	0	1	4	1	2021/9/28 13:30	2021/9/28 14:03	2021/9/28 13:32	2021/9/28 13:45	2021/9/28 13:30	2021/9/28 13:45										0			0
4001386	NC506T	5.96693E+15	53863		1668	1.08	0	15606434	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:43	2021/9/28 13:32	2021/9/28 13:41	2021/9/28 13:30	2021/9/28 13:41	27733	550	1668	2021/9/28 14:08	2021/9/28 14:38	2021/9/28 13:34	2021/9/28 13:46		2021/9/28 14:04	83	270085	270196	0
4001387	RN523K	5.26903E+15	31120		1997	1.08	0	13246807	DELI-FES-FI592O	700	0	1	4	2	2021/9/28 13:30	2021/9/28 14:03	2021/9/28 13:31	2021/9/28 14:07	2021/9/28 13:30	2021/9/28 14:07	31465	300	1997	2021/9/28 14:13	2021/9/28 14:43	2021/9/28 13:54	2021/9/28 14:07		2021/9/28 14:13	99	52	52	0
4001388	UJ542G	5.0428E+15	47186		1560	1.08	0	13122935	DELI-ENEW8537	1250	0	1	4	2	2021/9/28 13:30	2021/9/28 13:53	2021/9/28 13:31	2021/9/28 13:33	2021/9/28 13:30	2021/9/28 13:33	20364	300	1560	2021/9/28 14:03	2021/9/28 14:33	2021/9/28 13:33	2021/9/28 13:43		2021/9/28 13:51	0	140001	140001	0
4001389	PW019K	4.50867E+15	611		1695	1.08	0	13275720	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 13:30	2021/9/28 13:35	2021/9/28 13:32	2021/9/28 13:34	2021/9/28 13:31	2021/9/28 13:34	822	450	1695	2021/9/28 13:55	2021/9/28 14:25	2021/9/28 13:33	2021/9/28 13:38		2021/9/28 13:53	84	4	41	0
4001390	XQ498A	5.16334E+15	55293		1630	1.08	0	9857515	DELI-SPSH3325	1000	0	1	4	2	2021/9/28 13:31	2021/9/28 13:34	2021/9/28 13:32	2021/9/28 13:34	2021/9/28 13:31	2021/9/28 13:34	28262	500	1630	2021/9/28 13:54	2021/9/28 14:24	2021/9/28 13:33	2021/9/28 13:42		2021/9/28 14:00	81	130141	130140	1
4001391	FS320N	5.05507E+15	18994		700	1.08	0			0	0	1	4	1	2021/9/28 13:31	2021/9/28 13:49	2021/9/28 13:31	2021/9/28 13:39	2021/9/28 13:31	2021/9/28 13:39										0			0
4001392	UV051J	5.23047E+15	66164		1480	1.08	0			0	0	1	4	2	2021/9/28 13:31	2021/9/28 14:24	2021/9/28 13:31	2021/9/28 13:41	2021/9/28 13:31	2021/9/28 13:41	3302	500	1480	2021/9/28 14:44	2021/9/28 15:14	2021/9/28 13:41	2021/9/28 13:57		2021/9/28 14:11	0	130070	110165	0
4001393	OG013S	5.21102E+15	75859		1540	1.08	0	13468457	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 13:31	2021/9/28 13:44	2021/9/28 13:31	2021/9/28 13:43	2021/9/28 13:31	2021/9/28 13:43	35978	300	1540	2021/9/28 13:54	2021/9/28 14:24	2021/9/28 13:40	2021/9/28 13:58		2021/9/28 14:07	0	130165	140180	0
4001394	TC126H	6.14303E+15	16220		1540	1.08	0	15811686	DELI-30923newuser0001000	1000	0	1	91	2	2021/9/28 13:31	2021/9/28 13:49	2021/9/28 13:33		2021/9/28 13:31	2021/9/28 13:39	0	300	1540	2021/9/28 13:59	2021/9/28 14:29					77	80001	80001	1
4001395	IQ935Q	5.9879E+15	10835		3050	1.08	0	13243633	DELI-HALF-SO218F	300	0	1	4	2	2021/9/28 13:31	2021/9/28 13:49	2021/9/28 13:32	2021/9/28 13:50	2021/9/28 13:31	2021/9/28 13:50	25159	450	3050	2021/9/28 14:09	2021/9/28 14:39	2021/9/28 13:40	2021/9/28 13:50		2021/9/28 13:59	152	3	23	0
