order_id	order_no	user_id	shop_id	cart_item_list	item_total_price	tax_rate	sales_tax	user_coupon_id	discount_code	discount_price	total_price	time_type	order_state	receive_type	order_date	receive_date	approve_date	finish_date	created_at	updated_at	driver_id	delivery_charge	original_item_total_price	delivery_date	latest_delivery_date	accept_date	pickup_date	arrive_date	pass_date	item_discount_price	shop_delivery_area_id	user_delivery_area_id	local_area_flag
3984139	WS790N	6.203E+15	25365		1680	1.08	0			0	0	1	6	2	2021/9/27 11:14	2021/9/27 11:27			2021/9/27 11:14	2021/9/27 11:20	0	350	1680	2021/9/27 11:42	2021/9/27 12:12					84	9	14	0
3984140	JK956G	5.01986E+15	14885		1640	1.08	0	14494882	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/27 11:14	2021/9/27 11:37	2021/9/27 11:15	2021/9/27 11:32	2021/9/27 11:14	2021/9/27 11:32	17448	350	1640	2021/9/27 11:52	2021/9/27 12:22	2021/9/27 11:29	2021/9/27 11:35		2021/9/27 11:44	0	45	53	0
3984141	OX615G	5.45406E+15	28071		1960	1.08	0	13216986	DELI-HALF-WR683T	400	0	1	4	2	2021/9/27 11:14	2021/9/27 11:27	2021/9/27 11:15	2021/9/27 11:30	2021/9/27 11:14	2021/9/27 11:30	37238	300	1960	2021/9/27 11:37	2021/9/27 12:07	2021/9/27 11:19	2021/9/27 11:31		2021/9/27 11:39	98	67	67	0
3984142	SG048T	6.13093E+15	46104		1401	1.08	0			0	0	1	4	2	2021/9/27 11:14	2021/9/27 11:27	2021/9/27 11:15	2021/9/27 11:25	2021/9/27 11:14	2021/9/27 11:25	46520	500	1401	2021/9/27 11:47	2021/9/27 12:17	2021/9/27 11:18	2021/9/27 11:29		2021/9/27 11:44	0	130090	130123	0
3984143	PH824O	6.34224E+15	77639		1660	1.08	0	16564229	DELI-SPPS6927	1200	0	1	4	2	2021/9/27 11:14	2021/9/27 11:37	2021/9/27 11:16	2021/9/27 11:30	2021/9/27 11:14	2021/9/27 11:30	31275	450	1660	2021/9/27 11:57	2021/9/27 12:27	2021/9/27 11:29	2021/9/27 11:37		2021/9/27 11:49	0	110165	130087	0
3984144	IG320B	4.68491E+15	2231		1690	1.08	0	6724074	DELI-30902mpstrial003000	500	0	1	4	2	2021/9/27 11:14	2021/9/27 11:32	2021/9/27 11:15	2021/9/27 11:19	2021/9/27 11:14	2021/9/27 11:19	23180	300	1690	2021/9/27 11:42	2021/9/27 12:12	2021/9/27 11:21	2021/9/27 11:37		2021/9/27 11:47	84	19	19	0
3984145	RC749V	4.82549E+15	48998		1530	1.08	0	13362550	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:14	2021/9/27 11:37	2021/9/27 11:15	2021/9/27 11:23	2021/9/27 11:14	2021/9/27 11:23	52480	400	1530	2021/9/27 11:52	2021/9/27 12:22	2021/9/27 11:31	2021/9/27 11:38		2021/9/27 11:50	0	130218	130217	0
3984146	IC820D	4.96781E+15	75078		1370	1.08	0			0	0	1	4	2	2021/9/27 11:14	2021/9/27 11:32	2021/9/27 11:15	2021/9/27 11:30	2021/9/27 11:14	2021/9/27 11:30	23139	450	1370	2021/9/27 11:52	2021/9/27 12:22	2021/9/27 11:23	2021/9/27 11:33		2021/9/27 11:50	0	8	9	0
3984147	KC951C	4.8079E+15	80274		1630	1.08	0	2601495	DELI-invite_MU923Q	1000	0	1	4	2	2021/9/27 11:14	2021/9/27 11:32	2021/9/27 11:16	2021/9/27 11:25	2021/9/27 11:14	2021/9/27 11:25	3561	300	1630	2021/9/27 11:42	2021/9/27 12:12	2021/9/27 11:31	2021/9/27 11:39		2021/9/27 11:50	81	5	5	0
3984148	QZ674U	4.90721E+15	72337		1810	1.08	0	13246331	DELI-FES-GE104I	1100	0	1	4	2	2021/9/27 11:14	2021/9/27 11:37	2021/9/27 11:15	2021/9/27 11:24	2021/9/27 11:14	2021/9/27 11:24	44272	300	1810	2021/9/27 11:47	2021/9/27 12:17	2021/9/27 11:26	2021/9/27 11:40		2021/9/27 11:46	90	47	47	0
3984149	FA295S	6.05412E+15	77094		1520	1.08	0	16593976	DELI-invite_PC540Z	1000	0	1	4	2	2021/9/27 11:14	2021/9/27 11:27	2021/9/27 11:15	2021/9/27 11:30	2021/9/27 11:14	2021/9/27 11:30	27805	350	1520	2021/9/27 11:42	2021/9/27 12:12	2021/9/27 11:38	2021/9/27 11:47		2021/9/27 11:55	76	140022	140024	0
3984150	LR092P	6.64003E+15	4957		1560	1.08	0	6715857	DELI-invite_FV781M	1000	0	1	4	2	2021/9/27 11:14	2021/9/27 11:27	2021/9/27 11:15	2021/9/27 11:31	2021/9/27 11:14	2021/9/27 11:31	21098	300	1560	2021/9/27 11:37	2021/9/27 12:07	2021/9/27 11:18	2021/9/27 11:31		2021/9/27 11:39	78	24	24	0
3984151	PW471N	5.8795E+15	3499		1022	1.08	0			0	0	1	4	2	2021/9/27 11:14	2021/9/27 11:37	2021/9/27 11:15	2021/9/27 11:19	2021/9/27 11:14	2021/9/27 11:19	1768	550	1022	2021/9/27 12:02	2021/9/27 12:32	2021/9/27 11:20	2021/9/27 11:29		2021/9/27 11:43	0	9	1	0
3984152	TP628N	5.63531E+15	62073		1880	1.08	0	16638614	DELI-SPTF2448	1200	0	1	4	2	2021/9/27 11:14	2021/9/27 11:37	2021/9/27 11:17	2021/9/27 11:38	2021/9/27 11:14	2021/9/27 11:38	55582	300	1880	2021/9/27 11:47	2021/9/27 12:17	2021/9/27 11:28	2021/9/27 11:38		2021/9/27 11:52	0	130165	130167	0
3984153	GZ703S	4.83834E+15	61013		1910	1.08	0	6570995	DELI-f3o8uvo	1250	0	1	4	2	2021/9/27 11:14	2021/9/27 11:47	2021/9/27 11:15	2021/9/27 11:32	2021/9/27 11:14	2021/9/27 11:32	27077	400	1910	2021/9/27 12:02	2021/9/27 12:32	2021/9/27 11:34	2021/9/27 11:46		2021/9/27 12:01	95	61	130126	0
3984154	WG936Q	6.23511E+15	56342		1010	1.08	0			0	0	1	4	2	2021/9/27 11:14	2021/9/27 11:32	2021/9/27 11:19	2021/9/27 11:31	2021/9/27 11:14	2021/9/27 11:31	25157	300	1010	2021/9/27 11:42	2021/9/27 12:12	2021/9/27 11:23	2021/9/27 11:31		2021/9/27 11:37	0	54	54	0
3984155	BO370M	5.36781E+15	73663		2270	1.08	0	13511465	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:14	2021/9/27 11:47	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:14	2021/9/27 11:28	43704	450	2270	2021/9/27 12:07	2021/9/27 12:37	2021/9/27 11:30	2021/9/27 11:40		2021/9/27 11:53	0	230007	230107	0
3984156	KI483S	4.91753E+15	81705		1540	1.08	0	13110217	DELI-30917livestp2378968	1000	0	1	4	2	2021/9/27 11:14	2021/9/27 11:37	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:14	2021/9/27 11:28	17625	300	1540	2021/9/27 11:47	2021/9/27 12:17	2021/9/27 11:30	2021/9/27 11:40		2021/9/27 11:46	77	230003	230002	0
3984157	CM179H	5.64086E+15	67351		1580	1.08	0	6362134	DELI-invite_TJ382K	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:38	2021/9/27 11:15	2021/9/27 11:40	2021/9/27 11:15	2021/9/27 11:40	41438	350	1580	2021/9/27 11:53	2021/9/27 12:23	2021/9/27 11:29	2021/9/27 11:40		2021/9/27 11:49	0	280001	280022	0
3984158	HK403F	6.25467E+15	8717		2210	1.08	0			0	0	1	4	2	2021/9/27 11:15	2021/9/27 11:48	2021/9/27 11:18	2021/9/27 11:48	2021/9/27 11:15	2021/9/27 11:48	20211	300	2210	2021/9/27 11:58	2021/9/27 12:28	2021/9/27 11:40	2021/9/27 11:48		2021/9/27 11:52	0	3	22	0
3984159	DM638R	5.90882E+15	33086		1800	1.08	0	13659537	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:43	2021/9/27 11:16	2021/9/27 11:20	2021/9/27 11:15	2021/9/27 11:20	24713	350	1800	2021/9/27 11:58	2021/9/27 12:28	2021/9/27 11:22	2021/9/27 11:27		2021/9/27 11:37	0	3	3	0
3984160	SR498I	5.67059E+15	29883		1760	1.08	0	13247374	DELI-FES-ZG123V	900	0	1	4	2	2021/9/27 11:15	2021/9/27 11:38	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:15	2021/9/27 11:34	30290	450	1760	2021/9/27 12:03	2021/9/27 12:33	2021/9/27 11:31	2021/9/27 11:40		2021/9/27 11:57	88	280040	280045	0
3984161	LN187W	5.22901E+15	69489		1870	1.08	0	16635726	DELI-HALF-VM078M	500	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:15	2021/9/27 11:16	2021/9/27 11:15	2021/9/27 11:16	12044	600	1870	2021/9/27 11:43	2021/9/27 12:13	2021/9/27 11:19	2021/9/27 11:40		2021/9/27 11:53	93	230129	230132	0
3984162	YJ514R	5.67059E+15	28784		1684	1.08	0	13247374	DELI-FES-ZG123V	0	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:16	2021/9/27 11:31	2021/9/27 11:15	2021/9/27 11:31	30290	200	1684	2021/9/27 12:03	2021/9/27 12:33	2021/9/27 11:31	2021/9/27 11:45		2021/9/27 11:57	84	280040	280045	0
3984163	PA581P	6.1223E+15	68298		1580	1.08	0	13193027	DELI-invite_NP926X	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:15	2021/9/27 11:27	2021/9/27 11:15	2021/9/27 11:27	28953	300	1580	2021/9/27 11:38	2021/9/27 12:08	2021/9/27 11:19	2021/9/27 11:28		2021/9/27 11:31	79	42	42	0
3984164	PL856V	5.05283E+15	30309		2750	1.08	0	16577607	DELI-invite_MB418Y	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:15	2021/9/27 11:24	2021/9/27 11:15	2021/9/27 11:24	4970	350	2750	2021/9/27 11:43	2021/9/27 12:13	2021/9/27 11:19	2021/9/27 11:36		2021/9/27 11:51	137	4	12	0
3984165	HU612S	4.56017E+15	45530		1514	1.08	0	13244850	DELI-30921famim500789347	500	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:17	2021/9/27 11:18	2021/9/27 11:15	2021/9/27 11:18	23486	450	1514	2021/9/27 11:48	2021/9/27 12:18	2021/9/27 11:22	2021/9/27 11:41		2021/9/27 11:56	0	270043	270044	0
3984166	DZ367W	6.1057E+15	43246		2000	1.08	0	16612843	DELI-SPTN6789	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:35	2021/9/27 11:15	2021/9/27 11:37	2021/9/27 11:15	2021/9/27 11:37	38041	300	2000	2021/9/27 11:45	2021/9/27 12:15	2021/9/27 11:27	2021/9/27 11:37		2021/9/27 11:44	0	280043	280041	0
3984167	FC519C	5.91487E+15	61947		1960	1.08	0	13206480	DELI-HALF-AB641Z	400	0	1	4	2	2021/9/27 11:15	2021/9/27 11:25	2021/9/27 11:15	2021/9/27 11:30	2021/9/27 11:15	2021/9/27 11:30	508	400	1960	2021/9/27 11:40	2021/9/27 12:10	2021/9/27 11:16	2021/9/27 11:30		2021/9/27 11:43	98	41	4	0
3984168	IN512Y	5.27332E+15	62609		2980	1.08	0	13485649	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:15	2021/9/27 11:29	2021/9/27 11:15	2021/9/27 11:29	26727	450	2980	2021/9/27 11:48	2021/9/27 12:18	2021/9/27 11:19	2021/9/27 11:29		2021/9/27 11:44	0	9	39	0
3984169	RU817S	5.48698E+15	57188		1780	1.08	0	16547479	DELI-HALF-GT614P	900	0	1	4	2	2021/9/27 11:15	2021/9/27 11:38	2021/9/27 11:16	2021/9/27 11:31	2021/9/27 11:15	2021/9/27 11:31	22086	300	1780	2021/9/27 11:48	2021/9/27 12:18	2021/9/27 11:29	2021/9/27 11:47		2021/9/27 11:52	89	91	91	0
3984170	IL016P	6.59306E+15	38913		1550	1.08	0	13239114	DELI-HALF-VE241E	400	0	1	4	2	2021/9/27 11:15	2021/9/27 11:33	2021/9/27 11:16	2021/9/27 11:30	2021/9/27 11:15	2021/9/27 11:30	5434	450	1550	2021/9/27 11:53	2021/9/27 12:23	2021/9/27 11:26	2021/9/27 11:48		2021/9/27 12:06	0	45	23	0
3984171	EM253N	6.32556E+15	29530		1910	1.08	0	13223201	DELI-SPTF6275	1200	0	1	4	2	2021/9/27 11:15	2021/9/27 11:38	2021/9/27 11:15	2021/9/27 11:20	2021/9/27 11:15	2021/9/27 11:20	18211	450	1910	2021/9/27 11:58	2021/9/27 12:28	2021/9/27 11:21	2021/9/27 11:35		2021/9/27 11:45	0	42	101	0
3984172	JF850I	4.993E+15	75580		1650	1.08	0	16627126	DELI-tpg-eg77s5	1250	0	1	4	2	2021/9/27 11:15	2021/9/27 11:48	2021/9/27 11:15	2021/9/27 11:41	2021/9/27 11:15	2021/9/27 11:41	31692	300	1650	2021/9/27 11:58	2021/9/27 12:28	2021/9/27 11:16	2021/9/27 11:43		2021/9/27 11:50	82	230119	230119	1
3984173	UW589S	6.38877E+15	61561		1890	1.08	0	16638856	DELI-SPTF4478	1200	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:16	2021/9/27 11:24	2021/9/27 11:15	2021/9/27 11:24	36486	450	1890	2021/9/27 11:48	2021/9/27 12:18	2021/9/27 11:16	2021/9/27 11:42		2021/9/27 11:52	94	270118	270119	1
3984174	TL754W	6.34331E+15	41778		2790	1.08	0	16638813	DELI-SPMV5525	1200	0	1	4	2	2021/9/27 11:15	2021/9/27 11:38	2021/9/27 11:16	2021/9/27 11:16	2021/9/27 11:15	2021/9/27 11:16	39972	300	2790	2021/9/27 11:48	2021/9/27 12:18	2021/9/27 11:16	2021/9/27 11:28		2021/9/27 11:36	0	63	63	0
3984175	UN271T	4.57294E+15	62130		1600	1.08	0	13971773	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:48	2021/9/27 11:17	2021/9/27 11:49	2021/9/27 11:15	2021/9/27 11:49	55389	350	1600	2021/9/27 12:03	2021/9/27 12:33	2021/9/27 11:38	2021/9/27 11:49		2021/9/27 11:56	0	270065	270179	0
3984176	VW768C	5.34732E+15	47378		1530	1.08	0	13505872	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:15	2021/9/27 11:17	2021/9/27 11:15	2021/9/27 11:17	35270	400	1530	2021/9/27 11:43	2021/9/27 12:13	2021/9/27 11:17	2021/9/27 11:25		2021/9/27 11:36	0	140037	140140	0
3984177	IW925Q	5.94912E+15	38892		1610	1.08	0	13257567	DELI-HALF-BF098A	500	0	1	3	2	2021/9/27 11:15	2021/9/27 11:33			2021/9/27 11:15	2021/9/27 11:17	0	550	1610	2021/9/27 11:58	2021/9/27 12:28					80	3	2	0
3984178	NW607O	4.86141E+15	60010		1520	1.08	0	8591444	DELI-SPPS6552	1200	0	1	4	2	2021/9/27 11:15	2021/9/27 11:33	2021/9/27 11:16	2021/9/27 11:35	2021/9/27 11:15	2021/9/27 11:35	18821	300	1520	2021/9/27 11:43	2021/9/27 12:13	2021/9/27 11:24	2021/9/27 11:35		2021/9/27 11:42	76	400004	400004	0
3984179	AM642D	6.29875E+15	62903		1500	1.08	0	15994815	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/27 11:15	2021/9/27 11:33	2021/9/27 11:16	2021/9/27 11:24	2021/9/27 11:15	2021/9/27 11:24	13691	300	1500	2021/9/27 11:43	2021/9/27 12:13	2021/9/27 11:25	2021/9/27 11:30		2021/9/27 11:35	75	82	82	0
3984180	HJ912U	6.66742E+15	66639		1900	1.08	0	16636183	DELI-f8pnz17	1250	0	1	4	2	2021/9/27 11:15	2021/9/27 11:38	2021/9/27 11:19	2021/9/27 11:55	2021/9/27 11:15	2021/9/27 11:55	53025	300	1900	2021/9/27 11:48	2021/9/27 12:18	2021/9/27 11:40	2021/9/27 11:55		2021/9/27 12:06	95	130165	130167	0
3984181	ZQ367T	5.40253E+15	46111		1509	1.08	0	13198383	DELI-HALF-WB725G	400	0	1	4	2	2021/9/27 11:15	2021/9/27 11:28	2021/9/27 11:16	2021/9/27 11:25	2021/9/27 11:15	2021/9/27 11:25	49153	300	1509	2021/9/27 11:38	2021/9/27 12:08	2021/9/27 11:19	2021/9/27 11:32		2021/9/27 11:41	0	130094	97	0
3984182	CR245R	5.41613E+15	42586		1710	1.08	0	16639276	DELI-f5cxm75	1250	0	1	6	2	2021/9/27 11:16	2021/9/27 11:34			2021/9/27 11:16	2021/9/27 11:21	0	350	1710	2021/9/27 11:49	2021/9/27 12:19					0	230003	230141	0
3984183	RT519C	5.55603E+15	46107		1595	1.08	0	13247205	DELI-FES-KV285N	200	0	1	4	2	2021/9/27 11:16	2021/9/27 11:29	2021/9/27 11:16	2021/9/27 11:29	2021/9/27 11:16	2021/9/27 11:29	31337	550	1595	2021/9/27 11:54	2021/9/27 12:24	2021/9/27 11:20	2021/9/27 11:29		2021/9/27 11:47	79	130069	130077	0
3984184	RP549T	4.77823E+15	80083		1651	1.08	0	13246166	DELI-FES-UG209S	700	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:17	2021/9/27 11:22	2021/9/27 11:16	2021/9/27 11:22	10803	300	1651	2021/9/27 11:44	2021/9/27 12:14	2021/9/27 11:25	2021/9/27 11:35		2021/9/27 11:42	82	10	4	0
3984185	MW461O	5.7381E+15	42410		1540	1.08	0	16608322	DELI-CMBK5794	800	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:16	2021/9/27 11:51	2021/9/27 11:16	2021/9/27 11:51	32155	400	1540	2021/9/27 11:49	2021/9/27 12:19	2021/9/27 11:28	2021/9/27 11:51		2021/9/27 12:06	0	13	17	0
3984186	KT017G	6.67882E+15	71300		1530	1.08	0	13211728	DELI-invite_LO759Q	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:29	2021/9/27 11:16	2021/9/27 11:32	2021/9/27 11:16	2021/9/27 11:32	42735	300	1530	2021/9/27 11:39	2021/9/27 12:09	2021/9/27 11:20	2021/9/27 11:34		2021/9/27 11:42	76	10001	10001	0
3984187	SB675A	5.18375E+15	47193		1530	1.08	0	16638510	DELI-PRAD3875	1200	0	1	4	2	2021/9/27 11:16	2021/9/27 11:39	2021/9/27 11:16	2021/9/27 11:27	2021/9/27 11:16	2021/9/27 11:27	47246	550	1530	2021/9/27 12:04	2021/9/27 12:34	2021/9/27 11:27	2021/9/27 11:46		2021/9/27 12:13	0	110121	110119	0
3984188	WC960V	4.6097E+15	59517		1580	1.08	0	14014738	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:16	2021/9/27 11:21	2021/9/27 11:16	2021/9/27 11:21	48278	300	1580	2021/9/27 11:44	2021/9/27 12:14	2021/9/27 11:21	2021/9/27 11:32		2021/9/27 11:41	79	400004	400004	0
3984189	QR048C	5.87763E+15	69089		1540	1.08	0	15501732	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:17	2021/9/27 11:33	2021/9/27 11:16	2021/9/27 11:33	32963	350	1540	2021/9/27 11:49	2021/9/27 12:19	2021/9/27 11:25	2021/9/27 11:34		2021/9/27 11:45	0	400013	400013	0
3984190	KE514F	6.17068E+15	81864		2500	1.08	0	13248113	DELI-FES-WG523U	2200	0	1	4	2	2021/9/27 11:16	2021/9/27 11:39	2021/9/27 11:16	2021/9/27 11:42	2021/9/27 11:16	2021/9/27 11:42	27337	400	2500	2021/9/27 11:54	2021/9/27 12:24	2021/9/27 11:32	2021/9/27 11:46		2021/9/27 11:59	0	2	19	0
3984191	FW513K	5.80903E+15	7239		4590	1.08	0			0	0	1	4	2	2021/9/27 11:16	2021/9/27 11:49	2021/9/27 11:17	2021/9/27 11:19	2021/9/27 11:16	2021/9/27 11:19	26347	300	4590	2021/9/27 11:59	2021/9/27 12:29	2021/9/27 11:20	2021/9/27 11:58		2021/9/27 12:05	229	12	41	0
3984192	TI805D	6.22257E+15	3970		1550	1.08	0	6050924	DELI-invite_PK473Y	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:39	2021/9/27 11:16	2021/9/27 11:23	2021/9/27 11:16	2021/9/27 11:23	52651	350	1550	2021/9/27 11:54	2021/9/27 12:24	2021/9/27 11:24	2021/9/27 11:38		2021/9/27 11:54	77	17	13	0
3984193	BJ876H	4.58576E+15	40037		1530	1.08	0	6838768	DELI-30903livestp1839475	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:17	2021/9/27 11:31	2021/9/27 11:16	2021/9/27 11:31	39817	350	1530	2021/9/27 11:49	2021/9/27 12:19	2021/9/27 11:25	2021/9/27 11:31		2021/9/27 11:39	76	130066	130005	0
3984194	WY825W	6.16077E+15	43486		2490	1.08	0	13263264	DELI-tpg-eg77s5	1250	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:17	2021/9/27 11:26	2021/9/27 11:16	2021/9/27 11:26	34849	550	2490	2021/9/27 11:59	2021/9/27 12:29	2021/9/27 11:17	2021/9/27 11:33		2021/9/27 11:46	124	110143	130146	1
3984195	CB437X	5.77913E+15	16165		1500	1.08	0	7897332	DELI-30910livestp1839475	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:17	2021/9/27 11:31	2021/9/27 11:16	2021/9/27 11:31	19604	300	1500	2021/9/27 11:44	2021/9/27 12:14	2021/9/27 11:30	2021/9/27 11:35		2021/9/27 11:43	0	14	7	0
3984196	RI526P	5.49891E+15	18741		2610	1.08	0	13216523	DELI-HALF-TZ742L	700	0	1	4	2	2021/9/27 11:16	2021/9/27 11:49	2021/9/27 11:18	2021/9/27 11:34	2021/9/27 11:16	2021/9/27 11:34	24253	550	2610	2021/9/27 12:14	2021/9/27 12:44	2021/9/27 11:34	2021/9/27 11:42		2021/9/27 12:00	130	130090	130171	0
3984197	EK576V	5.55322E+15	2575		1820	1.08	0	13155632	DELI-SPPS2662	1200	0	1	4	2	2021/9/27 11:16	2021/9/27 11:39	2021/9/27 11:17	2021/9/27 11:27	2021/9/27 11:16	2021/9/27 11:27	26216	400	1820	2021/9/27 11:54	2021/9/27 12:24	2021/9/27 11:27	2021/9/27 11:36		2021/9/27 11:47	91	270006	270007	0
3984198	RF423C	4.77168E+15	33830		1700	1.08	0	6280010	DELI-invite_ZC635I	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:49	2021/9/27 11:18	2021/9/27 11:29	2021/9/27 11:16	2021/9/27 11:29	21695	350	1700	2021/9/27 12:04	2021/9/27 12:34	2021/9/27 11:31	2021/9/27 11:37		2021/9/27 11:48	85	13	12	0
3984199	ZC207T	4.98639E+15	57096		1560	1.08	0	13271237	DELI-30922livestp1839475	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:29	2021/9/27 11:16	2021/9/27 11:25	2021/9/27 11:16	2021/9/27 11:25	19123	300	1560	2021/9/27 11:39	2021/9/27 12:09	2021/9/27 11:20	2021/9/27 11:29		2021/9/27 11:35	78	140038	140038	0
3984200	XN652A	5.95241E+15	49662		1500	1.08	0	2820866	DELI-invite_KM307E	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:29	2021/9/27 11:17	2021/9/27 11:24	2021/9/27 11:16	2021/9/27 11:24	29538	400	1500	2021/9/27 11:44	2021/9/27 12:14	2021/9/27 11:17	2021/9/27 11:24		2021/9/27 11:36	75	230121	230125	1
3984201	DC026V	4.69493E+15	45928		1500	1.08	0	16561667	DELI-SPNA6864	1200	0	1	4	2	2021/9/27 11:16	2021/9/27 11:49	2021/9/27 11:19	2021/9/27 11:26	2021/9/27 11:16	2021/9/27 11:26	52979	350	1500	2021/9/27 12:04	2021/9/27 12:34	2021/9/27 11:27	2021/9/27 11:46		2021/9/27 11:56	0	30	34	0
3984202	KM437T	5.11152E+15	59517		1530	1.08	0	13246609	DELI-FES-OT396P	600	0	1	4	2	2021/9/27 11:16	2021/9/27 11:34	2021/9/27 11:17	2021/9/27 11:21	2021/9/27 11:16	2021/9/27 11:21	34665	400	1530	2021/9/27 11:49	2021/9/27 12:19	2021/9/27 11:21	2021/9/27 11:36		2021/9/27 11:49	76	400004	400040	0
3984203	LM403A	4.80441E+15	72439		1560	1.08	0	13356750	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:26	2021/9/27 11:17	2021/9/27 11:27	2021/9/27 11:16	2021/9/27 11:27	52568	350	1560	2021/9/27 11:41	2021/9/27 12:11	2021/9/27 11:19	2021/9/27 11:30		2021/9/27 11:40	0	46	49	0
3984204	OI082F	5.06668E+15	42521		1564	1.08	0	13428826	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:16	2021/9/27 11:29	2021/9/27 11:17	2021/9/27 11:24	2021/9/27 11:16	2021/9/27 11:24	11831	300	1564	2021/9/27 11:39	2021/9/27 12:09	2021/9/27 11:20	2021/9/27 11:37		2021/9/27 11:43	0	43	43	0
3984205	XR846M	6.5393E+15	10		1580	1.08	0	13186907	DELI-tpg-11dej2	1250	0	1	4	2	2021/9/27 11:17	2021/9/27 11:35	2021/9/27 11:18	2021/9/27 11:38	2021/9/27 11:17	2021/9/27 11:38	39718	500	1580	2021/9/27 11:50	2021/9/27 12:20	2021/9/27 11:27	2021/9/27 11:38		2021/9/27 11:46	0	62	30	0
3984206	NR946M	6.39375E+15	26914		1580	1.08	0	2708618	DELI-invite_WA502U	1000	0	1	4	2	2021/9/27 11:17	2021/9/27 11:25	2021/9/27 11:17	2021/9/27 11:26	2021/9/27 11:17	2021/9/27 11:26	23949	400	1580	2021/9/27 11:40	2021/9/27 12:10	2021/9/27 11:18	2021/9/27 11:35		2021/9/27 11:50	0	19	9	0
3984207	GW524T	5.10506E+15	73853		1550	1.08	0	13085325	DELI-invite_IO653J	1000	0	1	4	2	2021/9/27 11:17	2021/9/27 11:30	2021/9/27 11:20	2021/9/27 11:33	2021/9/27 11:17	2021/9/27 11:33	45418	350	1550	2021/9/27 11:45	2021/9/27 12:15	2021/9/27 11:25	2021/9/27 11:54		2021/9/27 12:01	77	270064	270103	0
3984208	VJ918Z	6.38736E+15	34556		1500	1.08	0	13790494	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 11:17	2021/9/27 11:30	2021/9/27 11:17	2021/9/27 11:17	2021/9/27 11:17	2021/9/27 11:17	49355	300	1500	2021/9/27 11:40	2021/9/27 12:10	2021/9/27 11:17	2021/9/27 11:26		2021/9/27 11:30	0	140022	140022	0
3984209	DJ481W	5.38135E+15	32475		842	1.08	0			0	0	1	4	1	2021/9/27 11:17	2021/9/27 11:35	2021/9/27 11:17	2021/9/27 11:31	2021/9/27 11:17	2021/9/27 11:31										0			0
3984210	CL183B	6.64213E+15	77318		1500	1.08	0	13193979	DELI-SPMV8559	1200	0	1	4	2	2021/9/27 11:17	2021/9/27 11:30	2021/9/27 11:17	2021/9/27 11:22	2021/9/27 11:17	2021/9/27 11:22	5879	500	1500	2021/9/27 11:50	2021/9/27 12:20	2021/9/27 11:21	2021/9/27 11:33		2021/9/27 11:48	0	29	62	0
3984211	JM875E	6.55642E+15	29288		2200	1.08	0			0	0	1	6	2	2021/9/27 11:17	2021/9/27 11:35			2021/9/27 11:17	2021/9/27 11:23	0	450	2200	2021/9/27 11:55	2021/9/27 12:25					110	13	17	0
